Match Index,0-60 mph,EPA mileage (combined),Torque,Price,Arbitrary Score,Make,Model,Year,Ranking,Engine Type
529,0.347962382,1,0.296437659,0.077034354,2.292375477,Tesla,Model 3,2018,1,Electric
1184,0.204545455,0.760828625,0.522722646,0.098119413,2.003639963,Tesla,Model S,2016,2,Electric
1185,0.201410658,0.760828625,0.522722646,0.099805385,2.003165667,Tesla,Model X,2016,3,Electric
58,0.504702194,0.906779661,0.244274809,0.05126604,1.750145243,Chevrolet,Bolt EV,2019,4,Electric
297,0.504702194,0.906779661,0.244274809,0.05126604,1.750145243,Chevrolet,Bolt EV,2018,5,Electric
530,0.201410658,0.762711864,0.522722646,0.17069947,1.725239042,Tesla,Model S,2018,6,Electric
847,0.347962382,0.760828625,0.296437659,0.066627119,1.616490294,Tesla,Model 3,2017,7,Electric
958,0.561912226,0.760828625,0.321882952,0.017394653,1.410965765,Chevrolet,Spark,2016,8,Electric
849,0.297805643,0.760828625,0.411908397,0.174862364,1.399333531,Tesla,Model X,2017,9,Electric
531,0.201410658,0.63559322,0.522722646,0.174862364,1.327231533,Tesla,Model X,2018,10,Electric
638,0.504702194,0.760828625,0.244274809,0.05126604,1.312292136,Chevrolet,Bolt EV,2017,11,Electric
848,0.330721003,0.760828625,0.37351145,0.17069947,1.311757439,Tesla,Model S,2017,12,Electric
912,0.475705329,0.760828625,0.139949109,0.046528667,1.28490966,BMW,i3,2016,13,Electric
264,0.54153605,0.822033898,0.139949109,0.075577341,1.220669339,BMW,i3,2018,14,Electric
612,0.475705329,0.760828625,0.139949109,0.063296804,1.217837112,BMW,i3,2017,15,Electric
869,0.57523511,0.760828625,0.178117048,0.045385952,1.128588896,Volkswagen,e-Golf,2017,16,Electric
341,0.652037618,0.805084746,0.139949109,0.035655187,1.108507362,Ford,Focus Electric,2018,17,Electric
127,0.339341693,0.542372881,0.557251908,0.119704018,1.026871094,Jaguar,I-Pace,2019,18,Electric
998,0.652037618,0.760828625,0.139949109,0.024221799,1.021472555,Ford,Focus Electric,2016,19,Electric
1117,0.678683386,0.760828625,0.22519084,0.044925953,0.970606135,Mercedes-Benz,B-Class,2016,20,Electric
839,0.619122257,0.760828625,0.055979644,0.033323967,0.966925139,smart,fortwo electric drive,2017,21,Electric
494,0.709247649,0.760828625,0.20610687,0.037466046,0.920233263,Nissan,Leaf,2018,22,Electric
798,0.678683386,0.760828625,0.22519084,0.058093186,0.917937199,Mercedes-Benz,B-Class,2017,23,Electric
1067,0.754702194,0.760828625,0.17302799,0.028909218,0.830472607,Kia,Soul EV,2016,24,Electric
424,0.754702194,0.760828625,0.17302799,0.045708577,0.763275171,Kia,Soul EV,2018,25,Electric
758,0.754702194,0.760828625,0.17302799,0.045708577,0.763275171,Kia,Soul EV,2017,26,Electric
387,0.797805643,0.760828625,0.183206107,0.036446137,0.724296148,Hyundai,IONIQ Electric,2018,27,Electric
725,0.797805643,0.760828625,0.183206107,0.036446137,0.724296148,Hyundai,Ioniq Electric,2017,28,Electric
1174,0.764106583,0.760828625,0.027989822,0.017192752,0.713491522,smart,fortwo electric drive,2016,29,Electric
982,0.798589342,0.760828625,0.092875318,0.028657363,0.663553061,FIAT,500e,2016,30,Electric
1208,0.862068966,0.760828625,0.159033079,0.023926234,0.62167609,Volkswagen,e-Golf,2016,31,Electric
520,0.797805643,0.760828625,0.055979644,0.033532112,0.608725789,smart,fortwo electric drive,2018,32,Electric
328,0.798589342,0.760828625,0.092875318,0.043720795,0.603299332,FIAT,500e,2018,33,Electric
675,0.798589342,0.760828625,0.092875318,0.043720795,0.603299332,FIAT,500e,2017,34,Electric
994,0.275862069,0.126649394,1,0.06449988,0.570224523,Ford,F-450 Super Duty,2016,35,#N/A
1141,0.887147335,0.760828625,0.143765903,0.023953292,0.556143939,Nissan,Leaf,2016,36,Electric
815,0.902037618,0.760828625,0.143765903,0.038902245,0.466567565,Nissan,Leaf,2017,37,Electric
1132,1,0.760828625,0.090330789,0.013810401,0.317575061,Mitsubishi,i-MiEV,2016,38,Electric
804,1,0.760828625,0.090330789,0.022906324,0.281191367,Mitsubishi,i-MiEV,2017,39,Electric
537,0.480407524,0.338983051,0.18259542,0.034749758,0.099730493,Toyota,Camry Hybrid,2018,40,Hybrid
968,0.224137931,0.042372881,0.510178117,0.039099982,0.03262097,Dodge,Challenger,2016,41,Gas
947,0.194357367,0.076271186,0.491094148,0.075190192,0.030432204,Chevrolet,Corvette,2016,42,Gas
1003,0.227272727,0.059322034,0.41475827,0.029658539,0.019544762,Ford,Mustang,2016,43,Gas
726,0.562695925,0.389830508,0.044529262,0.021251574,0.003622642,Hyundai,Ioniq Hybrid,2017,44,Gas
938,0.185736677,0.042372881,0.707379135,0.116654698,-0.003594369,Cadillac,CTS-V,2016,45,Gas
388,0.569749216,0.389830508,0.044529262,0.021251574,-0.010483941,Hyundai,IONIQ Hybrid,2018,46,Gas
993,0.327586207,0.126649394,0.421119593,0.039580797,-0.012427825,Ford,F-350 Super Duty,2016,47,#N/A
856,0.403605016,0.251412429,0.290127226,0.064837075,-0.022193816,Toyota,Highlander Hybrid,2017,48,Hybrid
97,0.306426332,0.110169492,0.351145038,0.029410846,-0.048842538,Ford,Mustang,2019,49,Gas
631,0.218652038,0.104195007,0.472010178,0.101376877,-0.058216384,Cadillac,ATS-V Sedan,2017,50,Gas
286,0.218652038,0.104195007,0.472010178,0.10325018,-0.065709594,Cadillac,ATS-V,2018,51,Gas
630,0.217868339,0.104195007,0.472010178,0.105956061,-0.07496572,Cadillac,ATS-V Coupe,2017,52,Gas
1151,0.322884013,0.104195007,0.416030534,0.039597448,-0.075542262,Nissan,Titan XD,2016,53,Gas
1161,0.329937304,0.104195007,0.41475827,0.035896635,-0.076117858,Ram,3500,2016,54,Gas
688,0.275862069,0.126649394,0.437150127,0.08732711,-0.083934267,Ford,F-450 Super Duty,2017,55,#N/A
686,0.327586207,0.126649394,0.376806616,0.048580973,-0.09274151,Ford,F-250 Super Duty,2017,56,#N/A
956,0.351880878,0.126649394,0.389312977,0.04014695,-0.095088397,Chevrolet,Silverado 3500HD,2016,57,#N/A
935,0.218652038,0.059322034,0.472010178,0.0769844,-0.095265394,Cadillac,ATS-V Sedan,2016,58,Gas
185,0.370689655,0.262711864,0.113231552,0.064129383,-0.096529696,Toyota,Avalon,2019,59,Gas
822,0.322884013,0.104195007,0.407124682,0.042794551,-0.097236525,Nissan,Titan XD,2017,60,Gas
1160,0.329937304,0.104195007,0.41475827,0.042438623,-0.10228581,Ram,2500,2016,61,Gas
376,0.751567398,0.466101695,0.187022901,0.046416269,-0.103471885,Honda,Clarity Electric,2018,62,Electric
154,0.213166144,0.104195007,0.351145038,0.085568287,-0.104875377,Mercedes-Benz,CLA Class,2019,63,Gas
156,0.213949843,0.104195007,0.351145038,0.086088649,-0.108524222,Mercedes-Benz,GLA Class,2019,64,Gas
934,0.217868339,0.059322034,0.472010178,0.080693538,-0.10853455,Cadillac,ATS-V Coupe,2016,65,Gas
1212,0.270376176,0.110169492,0.262086514,0.040785954,-0.11130118,Volkswagen,Golf R,2016,66,Gas
1018,0.351880878,0.126649394,0.389312977,0.044522152,-0.112589203,GMC,Sierra 3500HD,2016,67,#N/A
687,0.327586207,0.126649394,0.376806616,0.056313549,-0.123671812,Ford,F-350 Super Duty,2017,68,#N/A
832,0.329937304,0.104195007,0.41475827,0.049444774,-0.130310413,Ram,2500,2017,69,Gas
513,0.329937304,0.104195007,0.41475827,0.050485498,-0.134473307,Ram,2500,2018,70,Gas
833,0.329937304,0.104195007,0.41475827,0.051318076,-0.137803622,Ram,3500,2017,71,Gas
118,0.550940439,0.338983051,0.031806616,0.022562886,-0.143376652,Honda,Insight,2019,72,Gas
915,0.221786834,0.06779661,0.422391858,0.082102678,-0.146202691,BMW,M3,2016,73,Gas
753,0.587774295,0.322033898,0.15394402,0.022687773,-0.146253964,Kia,Niro,2017,74,Gas
999,0.380094044,0.126649394,0.249363868,0.004083799,-0.147211234,Ford,Focus ST,2016,75,Electric
712,0.492946708,0.305084746,0.069974555,0.036664689,-0.147323382,Honda,Accord Hybrid,2017,76,Gas
634,0.185736677,0.042372881,0.707379135,0.154037487,-0.153125523,Cadillac,CTS-V,2017,77,Gas
291,0.185736677,0.042372881,0.707379135,0.15507821,-0.157288417,Cadillac,CTS-V,2018,78,Gas
593,0.207680251,0.084745763,0.356234097,0.088482313,-0.158818368,Audi,RS 3,2017,79,Gas
543,0.685736677,0.457627119,0.220101781,0.096527106,-0.16459864,Toyota,Mirai,2018,80,Electric
1150,0.322884013,0.104195007,0.416030534,0.063504949,-0.171172264,Nissan,Titan,2016,81,Gas
186,0.355015674,0.186440678,0.113231552,0.033636184,-0.172022497,Toyota,Camry,2019,82,Gas
345,0.181034483,0.033898305,0.451653944,0.091479597,-0.174638493,Ford,Mustang,2018,83,Gas
140,0.225705329,0.104195007,0.400763359,0.109609,-0.176498279,Lexus,RC F,2019,84,Gas
650,0.351880878,0.126649394,0.389312977,0.060975991,-0.178404558,Chevrolet,Silverado 3500HD,2017,85,#N/A
1004,0.327586207,0.104195007,0.421119593,0.064281328,-0.178593113,Ford,Super Duty F-250,2016,86,Gas
716,0.304858934,0.110169492,0.281170483,0.045604504,-0.180456927,Honda,Civic Type R,2017,87,Gas
907,0.262539185,0.110169492,0.262086514,0.062545402,-0.182664988,Audi,TTS,2016,88,Gas
708,0.351880878,0.126649394,0.389312977,0.06218323,-0.183233515,GMC,Sierra 3500HD,2017,89,#N/A
914,0.253918495,0.076271186,0.342239186,0.062208207,-0.185617074,BMW,M2,2016,90,Gas
147,0.265673981,0.104195007,0.541984733,0.127415779,-0.186441326,Lincoln,Navigator,2019,91,Gas
52,0.185736677,0.033898305,0.707379135,0.156118934,-0.18687504,Cadillac,CTS-V,2019,92,Gas
374,0.304858934,0.110169492,0.281170483,0.047269662,-0.187117558,Honda,Civic Type R,2018,93,Gas
367,0.492946708,0.296610169,0.069974555,0.040484145,-0.188024932,Honda,Accord Hybrid,2018,94,Gas
560,0.271159875,0.110169492,0.262086514,0.060143412,-0.190298407,Volkswagen,Golf R,2018,95,Gas
1094,0.225705329,0.059322034,0.400763359,0.080930823,-0.19640449,Lexus,RC F,2016,96,Gas
1195,0.579937304,0.338983051,0.039440204,0.02334551,-0.196867291,Toyota,Prius,2016,97,Gas
1049,0.268025078,0.093220339,0.328244275,0.067603318,-0.198558136,Jaguar,XF,2016,98,Gas
168,0.30015674,0.104195007,0.249363868,0.040380072,-0.199884879,Nissan,370Z Coupe,2019,99,Gas
288,0.218652038,0.059322034,0.472010178,0.10325018,-0.200328514,Cadillac,ATS-V Sedan,2018,100,Gas
642,0.19984326,0.059322034,0.497455471,0.119599946,-0.202664731,Chevrolet,Corvette,2017,101,Gas
61,0.19984326,0.059322034,0.497455471,0.119693611,-0.203039392,Chevrolet,Corvette,2019,102,Gas
301,0.19984326,0.059322034,0.497455471,0.119693611,-0.203039392,Chevrolet,Corvette,2018,103,Gas
319,0.300940439,0.050847458,0.427480916,0.045802242,-0.205066556,Dodge,Challenger,2018,104,Gas
871,0.286050157,0.110169492,0.262086514,0.057000427,-0.207507032,Volkswagen,Golf R,2017,105,Gas
59,0.298589342,0.110169492,0.267175573,0.05205699,-0.207722596,Chevrolet,Camaro,2019,106,Gas
974,0.126959248,0.025423729,0.669211196,0.175326527,-0.209742221,Dodge,Viper SRT,2016,107,Gas
639,0.328369906,0.093220339,0.281170483,0.028963335,-0.211761653,Chevrolet,Camaro,2017,108,Gas
3,0.272727273,0.13559322,0.339694656,0.103885021,-0.214520311,Acura,RLX,2019,109,Gas
202,0.272727273,0.13559322,0.339694656,0.103885021,-0.214520311,Acura,RLX,2018,110,Gas
287,0.217868339,0.059322034,0.472010178,0.107829363,-0.217077849,Cadillac,ATS-V Coupe,2018,111,Gas
964,0.553291536,0.254237288,0.279898219,0.038300707,-0.217175815,Chevrolet,Volt,2016,112,Gas
525,0.310344828,0.104195007,0.234096692,0.037486861,-0.223955385,Subaru,Impreza WRX,2018,113,Gas
969,0.340909091,0.059322034,0.408396947,0.032187497,-0.224205121,Dodge,Charger,2016,114,Gas
1136,0.296238245,0.076271186,0.249363868,0.027795644,-0.225481636,Nissan,370Z,2016,115,Gas
195,0.331504702,0.104195007,0.416030534,0.07366241,-0.229043489,Toyota,Tundra 2WD,2019,116,Gas
846,0.310344828,0.093220339,0.234096692,0.030607678,-0.22936266,Subaru,WRX,2017,117,Gas
544,0.579937304,0.355932203,0.039440204,0.044355636,-0.230060339,Toyota,Prius,2018,118,Gas
414,0.603448276,0.313559322,0.15394402,0.02947329,-0.230167725,Kia,Niro,2018,119,Gas
810,0.260971787,0.104195007,0.256997455,0.069728475,-0.231274998,Nissan,370Z,2017,120,Gas
902,0.252351097,0.076271186,0.422391858,0.094578871,-0.231812262,Audi,S6,2016,121,Gas
231,0.228056426,0.076271186,0.469465649,0.120536597,-0.239980033,Audi,RS 5 Coupe,2018,122,Gas
114,0.294670846,0.104195007,0.491094148,0.113667822,-0.240333811,GMC,Yukon,2019,123,Gas
658,0.553291536,0.254237288,0.279898219,0.04418912,-0.24072947,Chevrolet,Volt,2017,124,Gas
1179,0.286833856,0.059322034,0.27480916,0.030399534,-0.242490585,Subaru,Impreza WRX,2016,125,Electric
693,0.327586207,0.104195007,0.452926209,0.088399055,-0.243257404,Ford,Super Duty F-250,2017,126,Gas
859,0.579937304,0.338983051,0.039440204,0.035686409,-0.246230889,Toyota,Prius,2017,127,Gas
1211,0.417711599,0.126649394,0.234096692,0.006223527,-0.246272429,Volkswagen,Golf GTI,2016,128,Electric
11,0.292319749,0.104195007,0.375318066,0.087649734,-0.247335347,Audi,A6,2019,129,Gas
20,0.304858934,0.101694915,0.375318066,0.079532091,-0.247443419,Audi,S4,2019,130,Gas
1189,0.504702194,0.245762712,0.1043257,0.020208769,-0.24862563,Toyota,Camry,2016,131,Gas
959,0.285266458,0.033898305,0.433842239,0.053566039,-0.249259917,Chevrolet,SS,2016,132,Gas
148,0.265673981,0.104195007,0.541984733,0.143130704,-0.249301026,Lincoln,Navigator L,2019,133,Gas
346,0.327586207,0.104195007,0.452926209,0.089918511,-0.249335229,Ford,Super Duty F-250,2018,134,Gas
49,0.217868339,0.059322034,0.472010178,0.116155151,-0.250381002,Cadillac,ATS-V Coupe,2019,135,Gas
615,0.221786834,0.06779661,0.422391858,0.10825606,-0.250816218,BMW,M3,2017,136,Gas
99,0.327586207,0.104195007,0.452926209,0.09037643,-0.251166902,Ford,Super Duty F-250,2019,137,Gas
692,0.31661442,0.076271186,0.262086514,0.027464693,-0.252187541,Ford,Mustang,2017,138,Gas
1099,0.286050157,0.059322034,0.351145038,0.052598166,-0.253381839,Lincoln,MKS,2016,139,Gas
194,0.331504702,0.104195007,0.416030534,0.080010824,-0.254437143,Toyota,Tundra,2019,140,Gas
234,0.304858934,0.101694915,0.375318066,0.082029827,-0.257434365,Audi,S4,2018,141,Gas
997,0.361285266,0.084745763,0.351145038,0.035569848,-0.259467599,Ford,Focus,2016,142,Gas
487,0.300940439,0.084745763,0.249363868,0.040380072,-0.259800011,Nissan,370Z Coupe,2018,143,Gas
22,0.303291536,0.101694915,0.375318066,0.084111274,-0.262625357,Audi,S5 Coupe,2019,144,Gas
115,0.294670846,0.104195007,0.491094148,0.119287729,-0.262813439,GMC,Yukon XL,2019,145,Gas
955,0.351880878,0.104195007,0.389312977,0.065392821,-0.263435041,Chevrolet,Silverado 2500HD,2016,146,Gas
268,0.123040752,0.042372881,0.609414758,0.188599915,-0.263947761,BMW,M5,2018,147,Gas
35,0.123040752,0.042372881,0.609414758,0.188808059,-0.26478034,BMW,M5,2019,148,Gas
616,0.221003135,0.06779661,0.422391858,0.112835243,-0.267565554,BMW,M4,2017,149,Gas
415,0.562695925,0.288135593,0.15394402,0.040609031,-0.269477175,Kia,Niro Plug-In Hybrid,2018,150,Gas
604,0.262539185,0.110169492,0.262086514,0.084319419,-0.269761057,Audi,TTS,2017,151,Gas
653,0.25862069,0.033898305,0.433842239,0.072090918,-0.270067895,Chevrolet,SS,2017,152,Gas
1017,0.351880878,0.104195007,0.389312977,0.067078793,-0.270178929,GMC,Sierra 2500HD,2016,153,Gas
821,0.39968652,0.104195007,0.611959288,0.099056064,-0.271052987,Nissan,Titan,2017,154,Gas
266,0.221786834,0.06779661,0.422391858,0.113459677,-0.271630688,BMW,M3,2018,155,Gas
1037,0.297805643,0.059322034,0.281170483,0.033967134,-0.272343236,Hyundai,Genesis Coupe,2016,156,Gas
614,0.253918495,0.076271186,0.342239186,0.084319419,-0.274061921,BMW,M2,2017,157,Gas
906,0.337774295,0.118644068,0.234096692,0.047371653,-0.275006305,Audi,TT,2016,158,Gas
18,0.228056426,0.076271186,0.469465649,0.129486819,-0.275780921,Audi,RS 5 Coupe,2019,159,Gas
372,0.416144201,0.169491525,0.150127226,0.025622613,-0.27617705,Honda,Civic Si Coupe,2018,160,Gas
503,0.39968652,0.104195007,0.611959288,0.101033438,-0.278962485,Nissan,Titan,2018,161,Gas
373,0.418495298,0.169491525,0.150127226,0.025622613,-0.280879244,Honda,Civic Si Sedan,2018,162,Gas
237,0.303291536,0.101694915,0.375318066,0.088690458,-0.280942091,Audi,S5 Coupe,2018,163,Gas
903,0.236677116,0.076271186,0.422391858,0.114810536,-0.28139096,Audi,S7,2016,164,Gas
204,0.279780564,0.13559322,0.234096692,0.091396339,-0.28427013,Alfa Romeo,4C,2018,165,Gas
916,0.256269592,0.06779661,0.422391858,0.100142579,-0.287327813,BMW,M4,2016,166,Gas
244,0.228840125,0.084745763,0.356234097,0.110129362,-0.287726314,Audi,TT,2018,167,Gas
265,0.253918495,0.076271186,0.342239186,0.088482313,-0.290713497,BMW,M2,2018,168,Gas
1139,0.155956113,0.059322034,0.494910941,0.16304599,-0.291219141,Nissan,GT-R,2016,169,Gas
389,0.623040752,0.338983051,0.044529262,0.026975553,-0.292505304,Hyundai,Ioniq Plug-In Hybrid,2018,170,Gas
238,0.310344828,0.101694915,0.375318066,0.088274168,-0.293383516,Audi,S5 Sportback,2018,171,Gas
285,0.346394984,0.110169492,0.281170483,0.053087306,-0.293460236,Cadillac,ATS Sedan,2018,172,Gas
581,0.337774295,0.127118644,0.253180662,0.063192732,-0.293782922,Audi,A4,2017,173,Gas
9,0.330721003,0.127118644,0.253180662,0.067043409,-0.295079047,Audi,A5,2019,174,Gas
175,0.318181818,0.042372881,0.427480916,0.05371174,-0.296611038,Ram,1500 Classic,2019,175,Gas
900,0.295454545,0.06779661,0.319338422,0.057993277,-0.300153946,Audi,S4,2016,176,Gas
472,0.320532915,0.104195007,0.394402036,0.092124845,-0.302578154,Mercedes-Benz,GLC-Class Coupe,2018,177,Gas
898,0.203761755,0.104195007,0.562340967,0.19253385,-0.302732921,Audi,RS 7,2016,178,Gas
452,0.265673981,0.059322034,0.554707379,0.126062839,-0.302925837,Lincoln,Navigator,2018,179,Gas
45,0.345611285,0.144067797,0.246819338,0.073017162,-0.304268488,Buick,Lacrosse,2019,180,Gas
952,0.576802508,0.288135593,0.069974555,0.021861438,-0.306669434,Chevrolet,Malibu,2016,181,Gas
773,0.225705329,0.059322034,0.400763359,0.108599498,-0.307079191,Lexus,RC F,2017,182,Gas
17,0.25,0.06779661,0.356234097,0.092020773,-0.308459164,Audi,RS 3,2019,183,Gas
219,0.344827586,0.127118644,0.253180662,0.063713093,-0.309970952,Audi,A5 Sportback,2018,184,Gas
826,0.264106583,0.101694915,0.262086514,0.087233445,-0.309975685,Porsche,718 Cayman,2017,185,Gas
1190,0.55015674,0.245762712,0.173816794,0.030409941,-0.310848314,Toyota,Camry Hybrid,2016,186,Hybrid
445,0.225705329,0.059322034,0.400763359,0.109609,-0.311117199,Lexus,RC F,2018,187,Gas
1020,0.294670846,0.042372881,0.491094148,0.085179056,-0.311845127,GMC,Yukon,2016,188,Gas
19,0.331504702,0.118644068,0.262086514,0.067667843,-0.315662058,Audi,S3,2019,189,Gas
298,0.355799373,0.093220339,0.281170483,0.041452017,-0.316575315,Chevrolet,Camaro,2018,190,Gas
904,0.19200627,0.059322034,0.563613232,0.168761643,-0.317479778,Audi,S8,2016,191,Gas
933,0.362852665,0.110169492,0.281170483,0.051172375,-0.318715871,Cadillac,ATS Sedan,2016,192,Gas
629,0.362852665,0.110169492,0.281170483,0.051214004,-0.318882387,Cadillac,ATS Sedan,2017,193,Gas
507,0.263322884,0.101694915,0.262086514,0.090147471,-0.32006439,Porsche,718 Cayman,2018,194,Gas
83,0.405172414,0.152542373,0.139949109,0.027069219,-0.321045474,FIAT,124 Spider,2019,195,Gas
326,0.405172414,0.152542373,0.139949109,0.027069219,-0.321045474,FIAT,124 Spider,2018,196,Gas
673,0.405172414,0.152542373,0.139949109,0.027069219,-0.321045474,FIAT,124 Spider,2017,197,Gas
1045,0.314263323,0.06779661,0.245547074,0.035484509,-0.321527777,Infiniti,QX50,2016,198,Gas
216,0.359717868,0.127118644,0.253180662,0.059342055,-0.322267361,Audi,A4,2018,199,Gas
1102,0.376959248,0.110169492,0.249363868,0.03755763,-0.324276673,Lincoln,MKZ,2016,200,Gas
825,0.264106583,0.101694915,0.262086514,0.091604483,-0.32745984,Porsche,718,2017,201,Gas
284,0.35031348,0.110169492,0.281170483,0.060164226,-0.329604906,Cadillac,ATS Coupe,2018,202,Gas
1021,0.294670846,0.042372881,0.491094148,0.089731181,-0.330053626,GMC,Yukon XL,2016,203,Gas
996,0.311128527,0.042372881,0.351145038,0.04705111,-0.332197811,Ford,Flex,2016,204,Gas
283,0.365203762,0.104195007,0.281170483,0.048924412,-0.332349667,Cadillac,ATS,2018,205,Gas
48,0.35031348,0.110169492,0.281170483,0.06120495,-0.3337678,Cadillac,ATS Coupe,2019,206,Gas
873,0.351880878,0.093220339,0.234096692,0.036019441,-0.334081809,Volkswagen,Passat,2017,207,Gas
218,0.356583072,0.127118644,0.253180662,0.064129383,-0.335147081,Audi,A5,2018,208,Gas
932,0.365203762,0.104195007,0.281170483,0.050102511,-0.337062064,Cadillac,ATS Coupe,2016,209,Gas
37,0.356583072,0.118644068,0.375318066,0.08879453,-0.337093994,BMW,X3,2019,210,Gas
192,0.331504702,0.104195007,0.416030534,0.100804479,-0.337611766,Toyota,Sequoia,2019,211,Gas
986,0.515673981,0.228813559,0.069974555,0.015791939,-0.338100484,Ford,C-Max Hybrid,2016,212,Gas
965,0.358934169,0.084745763,0.239185751,0.028630304,-0.338966515,Chrysler,200,2016,213,Gas
598,0.253134796,0.076271186,0.422391858,0.122618044,-0.345536352,Audi,S6,2017,214,Gas
1105,0.25862069,0.059322034,0.422391858,0.107475517,-0.346785488,Maserati,Ghibli,2016,215,Gas
754,0.586990596,0.254237288,0.256997455,0.0483312,-0.347596671,Kia,Optima Plug-In Hybrid,2017,216,Gas
602,0.337774295,0.118644068,0.234096692,0.065586396,-0.347865276,Audi,TT Coupe,2017,217,Gas
136,0.230407524,0.104195007,0.400763359,0.150613507,-0.349920693,Lexus,GS F,2019,218,Gas
1035,0.286050157,0.050847458,0.384223919,0.078730734,-0.350256956,Hyundai,Equus,2016,219,Gas
331,0.515673981,0.237288136,0.069974555,0.025247952,-0.35050081,Ford,C-Max Hybrid,2018,220,Gas
663,0.376175549,0.093220339,0.246819338,0.031232113,-0.350799192,Dodge,Challenger,2017,221,Gas
679,0.515673981,0.237288136,0.069974555,0.025362432,-0.350958729,Ford,C-Max Hybrid,2017,222,Gas
647,0.576802508,0.288135593,0.069974555,0.033063786,-0.351478825,Chevrolet,Malibu,2017,223,Gas
1081,0.230407524,0.059322034,0.400763359,0.117406101,-0.351709989,Lexus,GS F,2016,224,Gas
306,0.576802508,0.288135593,0.069974555,0.033157451,-0.351853486,Chevrolet,Malibu,2018,225,Gas
628,0.365203762,0.110169492,0.281170483,0.058290924,-0.351892261,Cadillac,ATS Coupe,2017,226,Gas
917,0.230407524,0.033898305,0.541984733,0.133693424,-0.351909094,BMW,M5,2016,227,Gas
919,0.403605016,0.118644068,0.234096692,0.033715279,-0.352042251,BMW,X1,2016,228,Gas
944,0.432601881,0.101694915,0.281170483,0.018372933,-0.352440264,Chevrolet,Camaro,2016,229,Gas
23,0.310344828,0.076271186,0.375318066,0.084111274,-0.353003126,Audi,S5 Sportback,2019,230,Gas
79,0.376175549,0.093220339,0.246819338,0.031856547,-0.353296928,Dodge,Challenger,2019,231,Gas
1080,0.373040752,0.161016949,0.232824427,0.081392904,-0.355777847,Lexus,GS 450h,2016,232,Gas
344,0.515673981,0.254237288,0.069974555,0.03929772,-0.355852422,Ford,Fusion Hybrid,2018,233,Gas
159,0.267241379,0.104195007,0.562340967,0.174342003,-0.35692478,Mercedes-Benz,GLS Class,2019,234,Gas
1100,0.315047022,0.042372881,0.351145038,0.051526221,-0.357935246,Lincoln,MKT,2016,235,Gas
96,0.530564263,0.254237288,0.069974555,0.032397723,-0.358032999,Ford,Fusion Hybrid,2019,236,Gas
562,0.351880878,0.084745763,0.234096692,0.035707224,-0.35825667,Volkswagen,Passat,2018,237,Gas
649,0.351880878,0.104195007,0.389312977,0.089242041,-0.358831921,Chevrolet,Silverado 2500HD,2017,238,Gas
1154,0.204545455,0.06779661,0.300254453,0.113461759,-0.35929366,Porsche,Boxster,2016,239,Gas
707,0.351880878,0.104195007,0.389312977,0.090761497,-0.364909746,GMC,Sierra 2500HD,2017,240,Gas
1053,0.300940439,0.025423729,0.503816794,0.085801409,-0.364998534,Jeep,Grand Cherokee,2016,241,Gas
69,0.351880878,0.104195007,0.389312977,0.090980049,-0.365783954,Chevrolet,Silverado 2500HD,2019,242,Gas
308,0.351880878,0.104195007,0.389312977,0.090980049,-0.365783954,Chevrolet,Silverado 2500HD,2018,243,Gas
558,0.390282132,0.127118644,0.234096692,0.050329389,-0.366429195,Volkswagen,Golf,2018,244,Gas
77,0.355799373,0.059322034,0.407124682,0.060580516,-0.368830025,Chrysler,300,2019,245,Gas
1077,0.504702194,0.237288136,0.1043257,0.044201609,-0.370020718,Lexus,ES,2016,246,Gas
877,0.420062696,0.144067797,0.134860051,0.024273835,-0.370157292,Acura,ILX,2016,247,Gas
924,0.364420063,0.118644068,0.236641221,0.058836263,-0.371611753,BMW,Z4,2016,248,Gas
112,0.351880878,0.104195007,0.389312977,0.092437062,-0.371612006,GMC,Sierra 2500HD,2019,249,Gas
362,0.351880878,0.104195007,0.389312977,0.092437062,-0.371612006,GMC,Sierra 2500HD,2018,250,Gas
1011,0.432601881,0.126649394,0.236641221,0.030974013,-0.37251041,Ford,Transit Van,2016,251,#N/A
1126,0.430250784,0.127118644,0.169211196,0.015675378,-0.372635949,MINI,Cooper,2016,252,Gas
905,0.318965517,0.059322034,0.34605598,0.064905762,-0.373532003,Audi,SQ5,2016,253,Gas
230,0.313479624,0.084745763,0.356234097,0.089314892,-0.37374743,Audi,RS 3,2018,254,Gas
248,0.312695925,0.110169492,0.262086514,0.08525607,-0.373821141,Audi,TTS,2018,255,Gas
1118,0.414576803,0.126649394,0.253180662,0.044630387,-0.374546309,Mercedes-Benz,C Class,2016,256,Electric
1119,0.414576803,0.126649394,0.253180662,0.044630387,-0.374546309,Mercedes-Benz,C-Class,2016,257,Electric
47,0.409874608,0.101694915,0.281170483,0.035551115,-0.375698448,Buick,Regal TourX,2019,258,Gas
282,0.409874608,0.101694915,0.281170483,0.035551115,-0.375698448,Buick,Regal TourX,2018,259,Gas
338,0.318181818,0.059322034,0.41475827,0.083132994,-0.376171241,Ford,F-150,2018,260,Gas
1188,0.504702194,0.237288136,0.1043257,0.045768939,-0.376290036,Toyota,Avalon Hybrid,2016,261,Gas
1113,0.409090909,0.152542373,0.094147583,0.02776234,-0.377456478,Mazda,MX-5 Miata,2016,262,Gas
