Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
628,129500,Audi,RS 7,2017,4,4,Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic Shift Program) w/additional sport program,All Wheel Drive,3.87 sec,,605 hp,6100,516 ft-lbs.,1750,8,4.00 L,"					Gas",Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic Shift Program) w/additional sport program,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.08,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.40 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P275/30YR21,P275/30YR21,21.00 in.,21.00 in.,9.00 in.,9.00 in.,P275/30YR21,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","4,497 lbs.",19.80 gal.,,,,,,197.30 in.,75.2,55.80 in.,114.80 in.,64.30 in.,64.00 in.,,39.00 ft.,36.90 in.,41.30 in.,57.20 in.,,36.60 in.,37.00 in.,55.90 in.,,,,,
629,42900,Audi,S3,2017,4,5,,All Wheel Drive,,24 mpg,292 hp,5400,280 ft-lbs.,1900,4,2.00 L,"					Gas",,2.92,1.83,1.31,0.97,1.04,0.81,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.40 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/40YR18,P225/40YR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P225/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,462 lbs.",14.50 gal.,,,,,,175.80 in.,70.7,54.80 in.,103.60 in.,61.10 in.,60.10 in.,,36.10 ft.,39.60 in.,41.20 in.,54.80 in.,,36.40 in.,35.10 in.,53.00 in.,,,,,
630,,Audi,S5,2017,,, 6-speed manual, All wheel drive,5.03 sec,,333 hp,5500,325 ft-lbs.,2900,6,3.00 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,858 lbs.",16.10 gal.,,,,,,182.70 in.,73,53.90 in.,108.30 in.,,,,37.40 ft.,37.50 in.,41.30 in.,54.30 in.,,36.00 in.,31.70 in.,52.80 in.,,,,,
631,61100,Audi,S5 Cabriolet,2017,2,4,"Transmission: 7-Speed S tronic Automatic -inc: dual-clutch, 3-spoke flat-bottom multifunction steering wheel w/shift paddles, sport program, manual shift mode and launch control",All Wheel Drive,5.16 sec,21 mpg,333 hp,5500,325 ft-lbs.,2900,6,3.00 L,"					Gas","Transmission: 7-Speed S tronic Automatic -inc: dual-clutch, 3-spoke flat-bottom multifunction steering wheel w/shift paddles, sport program, manual shift mode and launch control",3.69,2.15,1.41,1.02,0.79,0.62,0.52,,3.88,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,310 lbs.",16.10 gal.,,,,,,182.70 in.,73,54.30 in.,108.30 in.,62.50 in.,62.00 in.,,37.40 ft.,40.00 in.,41.30 in.,54.30 in.,,36.30 in.,31.90 in.,46.80 in.,,,,,
632,53100,Audi,S5 Coupe,2017,2,4,Transmission: 6-Speed Manual,All Wheel Drive,5.03 sec,20 mpg,333 hp,5500,325 ft-lbs.,2900,6,3.00 L,"					Gas",Transmission: 6-Speed Manual,3.67,2.16,1.52,1.13,0.92,0.78,,,3.68,3.22,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,858 lbs.",16.10 gal.,,,,,,182.70 in.,73,53.90 in.,108.30 in.,62.50 in.,62.00 in.,,37.40 ft.,39.10 in.,41.30 in.,54.30 in.,,36.00 in.,31.70 in.,52.80 in.,,,,,
633,70900,Audi,S6,2017,4,5,"Transmission: 7-Speed S tronic Automatic -inc: sport program, manual shift mode and launch control",All Wheel Drive,4.50 sec,21 mpg,450 hp,5800,406 ft-lbs.,1400,8,4.00 L,"					Gas","Transmission: 7-Speed S tronic Automatic -inc: sport program, manual shift mode and launch control",3.69,2.15,1.41,1.02,0.79,0.62,0.52,,4.09,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40YR19,P255/40YR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P255/40YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,497 lbs.",19.80 gal.,,,,,,194.40 in.,73.8,56.80 in.,114.80 in.,63.60 in.,63.20 in.,,39.00 ft.,37.20 in.,41.30 in.,57.50 in.,,37.80 in.,37.40 in.,56.30 in.,,,,,
634,79900,Audi,S7,2017,4,4,Transmission: 7-Speed S tronic w/Shift Paddles,All Wheel Drive,4.83 sec,21 mpg,450 hp,5800,406 ft-lbs.,1400,8,4.00 L,"					Gas",Transmission: 7-Speed S tronic w/Shift Paddles,3.69,2.15,1.41,1.02,0.79,0.62,0.52,,4.09,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40YR19,P255/40YR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P255/40YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,486 lbs.",19.80 gal.,,,,,,196.30 in.,75.2,55.00 in.,114.80 in.,64.60 in.,64.30 in.,4.40 in.,39.00 ft.,36.90 in.,41.30 in.,57.20 in.,,36.60 in.,37.00 in.,55.90 in.,,,,,
635,,Audi,S8,2017,,, 8-speed shiftable automatic, All wheel drive,3.99 sec,,605 hp,6100,517 ft-lbs.,1750,8,4.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,685 lbs.",21.70 gal.,,,,,,202.60 in.,76.7,57.40 in.,117.90 in.,,,,40.40 ft.,37.20 in.,41.40 in.,59.10 in.,,39.10 in.,38.70 in.,57.80 in.,,,,,
636,115900,Audi,S8 plus,2017,4,5,Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,All Wheel Drive,3.72 sec,18 mpg,605 hp,6100,517 ft-lbs.,1750,8,4.00 L,"					Gas",Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.2,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P275/35YR21,P275/35YR21,21.00 in.,21.00 in.,9.00 in.,9.00 in.,P275/35YR21,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,685 lbs.",21.70 gal.,,,,,,202.60 in.,76.7,57.40 in.,117.90 in.,64.30 in.,63.90 in.,,40.40 ft.,37.20 in.,41.40 in.,59.10 in.,,38.10 in.,38.70 in.,57.80 in.,,,,,
637,53300,Audi,SQ5,2017,4,5,Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,All Wheel Drive,5.34 sec,19 mpg,354 hp,6000,346 ft-lbs.,4000,6,3.00 L,"					Gas",Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.08,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/45WR20,P255/45WR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P255/45WR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,442 lbs.",19.80 gal.,440 lbs,"4,400 lbs","4,400 lbs",440 lbs,"4,400 lbs",183.00 in.,75.2,65.30 in.,110.50 in.,64.20 in.,64.00 in.,,38.10 ft.,39.40 in.,41.00 in.,57.70 in.,,39.00 in.,37.40 in.,56.40 in.,,,,,
638,,Audi,TT,2017,,, 6-speed automated manual, All wheel drive,5.61 sec,,220 hp,4500,258 ft-lbs.,1600,4,2.00 L,"					Gas", 6-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,186 lbs.",14.50 gal.,,,,,,164.70 in.,72.1,53.20 in.,98.60 in.,,,,,37.10 in.,41.10 in.,53.60 in.,,33.80 in.,28.90 in.,47.90 in.,,,,,
639,43500,Audi,TT Coupe,2017,2,4,Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,All Wheel Drive,5.58 sec,26 mpg,220 hp,4500,258 ft-lbs.,1600,4,2.00 L,"					Gas",Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,2.92,1.79,1.19,0.83,0.86,0.69,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.30 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,164 lbs.",14.50 gal.,,,,,,164.70 in.,72.1,53.20 in.,98.60 in.,61.90 in.,61.10 in.,,,37.10 in.,41.10 in.,53.60 in.,,33.80 in.,28.90 in.,47.90 in.,,,,,
640,47000,Audi,TT Roadster,2017,2,2,Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,All Wheel Drive,5.85 sec,26 mpg,220 hp,4500,258 ft-lbs.,1600,4,2.00 L,"					Gas",Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,2.92,1.79,1.19,0.83,0.86,0.69,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.30 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,373 lbs.",14.50 gal.,,,,,,164.70 in.,72.1,53.20 in.,98.60 in.,61.90 in.,61.10 in.,,,36.60 in.,41.10 in.,53.60 in.,,,,,,,,,
641,52500,Audi,TTS,2017,2,4,Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,All Wheel Drive,4.62 sec,25 mpg,292 hp,5400,280 ft-lbs.,1900,4,2.00 L,"					Gas",Transmission: 6-Speed S tronic Automatic -inc: Dual-clutch,2.93,1.96,1.38,1.03,1.06,0.87,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.30 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR19,P245/35YR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P245/35YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,263 lbs.",14.50 gal.,,,,,,165.00 in.,72.1,52.80 in.,98.60 in.,62.00 in.,61.10 in.,,,37.10 in.,41.10 in.,53.60 in.,,33.80 in.,28.90 in.,47.90 in.,,,,,
642,229100,Bentley,Bentayga,2017,4,5,Transmission: ZF AL952 8-Speed Automatic,All Wheel Drive,,15 mpg,600 hp,5000,664 ft-lbs.,1350,12,6.00 L,"					Gas",Transmission: ZF AL952 8-Speed Automatic,4.71,3.14,2.1,1.67,1.29,1,0.84,0.67,,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.80 in.,15.00 in.,NA in.,"					ABS Brakes",4-Wheel,P285/45YR21,P285/45YR21,21.00 in.,21.00 in.,10.00 in.,10.00 in.,P285/45YR21,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor",,22.50 gal.,772 lbs,"7,716 lbs","7,716 lbs",772 lbs,"7,716 lbs",202.40 in.,78.7,68.60 in.,117.90 in.,66.50 in.,66.70 in.,,40.60 ft.,40.30 in.,41.70 in.,,,38.00 in.,40.90 in.,,,,,,
643,,Bentley,Continental,2017,,, 8-speed shiftable automatic, All wheel drive,4.88 sec,,500 hp,6000,487 ft-lbs.,1750,8,4.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,060 lbs.",24.00 gal.,,,,,,189.30 in.,76.7,55.20 in.,108.00 in.,,,,37.10 ft.,39.60 in.,41.30 in.,,,36.50 in.,32.50 in.,,,,,,
644,236100,Bentley,Continental GT,2017,2,4,Transmission: ZF 8-Speed Automatic w/Quickshift,All Wheel Drive,4.64 sec,15 mpg,582 hp,6100,531 ft-lbs.,1700,12,6.00 L,"					Gas",Transmission: ZF 8-Speed Automatic w/Quickshift,4.71,3.14,2.1,1.67,1.29,1,0.84,0.67,3.52,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",16.00 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/40YR20,P275/40YR20,20.00 in.,20.00 in.,9.50 in.,9.50 in.,P275/40YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","5,501 lbs.",24.00 gal.,,,,,,189.30 in.,76.7,55.10 in.,108.00 in.,65.50 in.,65.20 in.,,37.70 ft.,38.20 in.,41.30 in.,,,38.20 in.,31.70 in.,,,,,,
645,189000,Bentley,Flying Spur,2017,4,5,Transmission: ZF 8-Speed Automatic w/Quickshift,All Wheel Drive,5.07 sec,17 mpg,500 hp,6000,487 ft-lbs.,1700,8,4.00 L,"					Gas",Transmission: ZF 8-Speed Automatic w/Quickshift,4.71,3.14,2.1,1.67,1.29,1,0.84,0.67,,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.90 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/45YR19,P275/45YR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P275/45YR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","5,329 lbs.",23.80 gal.,,,,,,208.60 in.,78.1,58.60 in.,120.70 in.,64.70 in.,64.60 in.,,39.70 ft.,38.10 in.,41.60 in.,61.60 in.,61.60 in.,38.00 in.,42.20 in.,60.40 in.,60.40 in.,,,,
646,,Bentley,Mulsanne,2017,,, 8-speed shiftable automatic, Rear wheel drive,5.73 sec,,505 hp,4000,752 ft-lbs.,1750,8,6.80 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,976 lbs.",25.40 gal.,,,,,,219.50 in.,75.8,59.90 in.,128.60 in.,,,,42.30 ft.,40.10 in.,41.90 in.,,,38.10 in.,42.90 in.,,,,,,
647,,BMW,2 Series,2017,,, 8-speed shiftable automatic, Rear wheel drive,6.36 sec,,248 hp,5200,258 ft-lbs.,1450,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,373 lbs.",13.70 gal.,,,,,,174.70 in.,69.8,55.80 in.,105.90 in.,,,5.50 in.,35.80 ft.,40.10 in.,41.50 in.,54.40 in.,,36.50 in.,33.00 in.,53.40 in.,,,,,
648,,BMW,2-Series,2017,,, 8-speed shiftable automatic, Rear wheel drive,6.36 sec,,248 hp,5200,258 ft-lbs.,1450,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,373 lbs.",13.70 gal.,,,,,,174.70 in.,69.8,55.80 in.,105.90 in.,,,5.50 in.,35.80 ft.,40.10 in.,41.50 in.,54.40 in.,,36.50 in.,33.00 in.,53.40 in.,,,,,
649,35450,BMW,3 Series,2017,,, 8-speed shiftable automatic, Rear wheel drive,8.08 sec,,180 hp,5000,200 ft-lbs.,1250,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,370 lbs.",15.80 gal.,,,,,,182.80 in.,71.3,56.30 in.,110.60 in.,,,5.50 in.,37.10 ft.,40.30 in.,42.00 in.,55.10 in.,,37.70 in.,35.10 in.,55.10 in.,,,,,
650,49900,BMW,3 Series Gran Turismo,2017,,, 8-speed shiftable automatic, All wheel drive,6.94 sec,,248 hp,5200,258 ft-lbs.,1450,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,015 lbs.",15.80 gal.,,,,,,190.00 in.,72,59.40 in.,115.00 in.,,,6.50 in.,40.40 ft.,41.30 in.,42.00 in.,55.20 in.,,38.30 in.,39.20 in.,54.10 in.,,,,,
651,35450,BMW,3-Series,2017,,, 8-speed shiftable automatic, Rear wheel drive,8.08 sec,,180 hp,5000,200 ft-lbs.,1250,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,370 lbs.",15.80 gal.,,,,,,182.80 in.,71.3,56.30 in.,110.60 in.,,,5.50 in.,37.10 ft.,40.30 in.,42.00 in.,55.10 in.,,37.70 in.,35.10 in.,55.10 in.,,,,,
652,,BMW,4 Series,2017,,, 8-speed shiftable automatic, All wheel drive,,,320 hp,5500,330 ft-lbs.,1380,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80 gal.,,,,,,182.60 in.,71.9,54.80 in.,110.60 in.,,,5.70 in.,38.70 ft.,39.80 in.,42.20 in.,55.30 in.,,36.10 in.,33.70 in.,51.70 in.,,,,,
653,,BMW,4 Series Gran Coupe,2017,,, 8-speed shiftable automatic, Rear wheel drive,6.77 sec,,248 hp,5200,258 ft-lbs.,1450,4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,668 lbs.",15.80 gal.,,,,,,182.60 in.,71.9,54.70 in.,110.60 in.,,,5.10 in.,37.10 ft.,39.90 in.,42.20 in.,54.80 in.,,36.90 in.,33.70 in.,54.30 in.,,,,,
654,,BMW,4-Series,2017,,, 8-speed shiftable automatic, All wheel drive,,,320 hp,5500,330 ft-lbs.,1380,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80 gal.,,,,,,182.60 in.,71.9,54.80 in.,110.60 in.,,,5.70 in.,38.70 ft.,39.80 in.,42.20 in.,55.30 in.,,36.10 in.,33.70 in.,51.70 in.,,,,,
655,,BMW,5 Series Gran Turismo,2017,,, 8-speed shiftable automatic, Rear wheel drive,6.83 sec,,300 hp,5800,300 ft-lbs.,1300,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,490 lbs.",18.50 gal.,,,,,,197.10 in.,74.8,61.60 in.,120.90 in.,,,5.70 in.,40.00 ft.,39.90 in.,40.60 in.,59.30 in.,,38.30 in.,39.90 in.,57.80 in.,,,,,
656,51200,BMW,5-Series,2017,4,5,,Rear Wheel Drive,,27 mpg,248 hp,5200,258 ft-lbs.,1450,4,2.00 L,"					Gas",,5,3.2,2.14,1.72,1.31,1,0.82,0.64,2.93,3.46,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,P245/45HR18,P245/45HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45HR18,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,746 lbs.",18.00 gal.,,,,,,194.60 in.,73.5,58.20 in.,117.10 in.,63.00 in.,63.90 in.,,39.50 ft.,38.80 in.,41.40 in.,58.70 in.,,37.50 in.,36.50 in.,55.90 in.,,,,,
657,,BMW,6 Series,2017,,, 7-speed automated manual, Rear wheel drive,3.77 sec,,560 hp,6000,500 ft-lbs.,1500,8,4.40 L,"					Gas", 7-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,515 lbs.",21.10 gal.,,,,,,192.80 in.,74.8,53.90 in.,112.20 in.,,,4.20 in.,,40.30 in.,42.10 in.,56.90 in.,,36.50 in.,30.50 in.,49.60 in.,,,,,
658,,BMW,6 Series Gran Coupe,2017,,, 8-speed shiftable automatic, Rear wheel drive,6.23 sec,,315 hp,5800,330 ft-lbs.,1300,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,165 lbs.",18.50 gal.,,,,,,197.10 in.,74.6,54.80 in.,116.90 in.,,,5.00 in.,39.20 ft.,40.60 in.,42.10 in.,56.70 in.,,37.00 in.,35.30 in.,54.60 in.,,,,,
659,,BMW,6-Series,2017,,, 7-speed automated manual, Rear wheel drive,3.77 sec,,560 hp,6000,500 ft-lbs.,1500,8,4.40 L,"					Gas", 7-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,515 lbs.",21.10 gal.,,,,,,192.80 in.,74.8,53.90 in.,112.20 in.,,,4.20 in.,,40.30 in.,42.10 in.,56.90 in.,,36.50 in.,30.50 in.,49.60 in.,,,,,
660,,BMW,7 Series,2017,,, 8-speed shiftable automatic, All wheel drive,6.10 sec,,320 hp,5500,332 ft-lbs.,1380,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,361 lbs.",20.60 gal.,,,,,,206.60 in.,74.9,58.20 in.,126.40 in.,,,5.30 in.,42.00 ft.,39.90 in.,41.40 in.,59.20 in.,,38.90 in.,44.40 in.,57.70 in.,,,,,
661,,BMW,7-Series,2017,,, 8-speed shiftable automatic, All wheel drive,6.10 sec,,320 hp,5500,332 ft-lbs.,1380,6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,361 lbs.",20.60 gal.,,,,,,206.60 in.,74.9,58.20 in.,126.40 in.,,,5.30 in.,42.00 ft.,39.90 in.,41.40 in.,59.20 in.,,38.90 in.,44.40 in.,57.70 in.,,,,,
662,,BMW,ALPINA B6 Gran Coupe,2017,,, 8-speed shiftable automatic, All wheel drive,3.99 sec,,600 hp,6000,590 ft-lbs.,3500,8,4.40 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,640 lbs.",18.50 gal.,,,,,,197.10 in.,74.6,55.00 in.,116.90 in.,,,4.30 in.,39.40 ft.,40.60 in.,42.10 in.,56.70 in.,,37.00 in.,35.30 in.,54.60 in.,,,,,
663,,BMW,ALPINA B7,2017,,, 8-speed shiftable automatic, All wheel drive,4.11 sec,,600 hp,5750,590 ft-lbs.,3000,8,4.40 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,820 lbs.",20.60 gal.,,,,,,206.70 in.,74.9,58.70 in.,126.40 in.,,,5.30 in.,,39.90 in.,41.40 in.,59.20 in.,,38.90 in.,44.40 in.,57.70 in.,,,,,
664,42400,BMW,i3,2017,4,4,Transmission: Single Speed,Rear Wheel Drive,7.34 sec,,170 hp,4800,184 ft-lbs.,,,,"					Electric",Transmission: Single Speed,,,,,,,,,9.7,,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,11.00 in.,NA in.,"					ABS Brakes",4-Wheel,P155/70R19,P155/70R19,19.00 in.,19.00 in.,5.00 in.,5.00 in.,P155/70R19,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","2,799 lbs.",,,,,,,157.00 in.,70,62.00 in.,101.00 in.,61.90 in.,62.00 in.,,32.30 ft.,39.60 in.,40.50 in.,53.60 in.,,37.20 in.,31.90 in.,49.20 in.,,,,,
665,143400,BMW,i8,2017,2,4,Transmission: 6-Speed Automatic,All Wheel Drive,4.72 sec,28 mpg,357 hp,5800,420 ft-lbs.,,3,1.50 L,"					Gas",Transmission: 6-Speed Automatic,4.46,2.51,1.56,1.14,0.85,0.67,,,3.68,3.19,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.40 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P215/45YR20,P245/40YR20,20.00 in.,20.00 in.,7.50 in.,8.50 in.,P245/40YR20,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,455 lbs.",11.10 gal.,,,,,,184.90 in.,76.5,50.80 in.,110.20 in.,64.70 in.,67.80 in.,,40.40 ft.,38.70 in.,43.10 in.,56.70 in.,,32.40 in.,28.20 in.,49.60 in.,,,,,
666,52500,BMW,M2,2017,2,4,Transmission: 6-Speed Manual,Rear Wheel Drive,4.51 sec,21 mpg,365 hp,6500,343 ft-lbs.,1400,6,3.00 L,"					Gas",Transmission: 6-Speed Manual,4.11,2.32,1.54,1.18,1,0.85,,,3.46,3.73,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,14.50 in.,NA in.,"					ABS Brakes",4-Wheel,P255/35YR19,P275/35YR19,19.00 in.,19.00 in.,9.00 in.,10.00 in.,P275/35YR19,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,450 lbs.",13.70 gal.,,,,,,176.20 in.,73,55.50 in.,106.00 in.,62.20 in.,63.00 in.,,38.40 ft.,40.10 in.,41.50 in.,54.40 in.,,36.50 in.,33.00 in.,53.40 in.,,,,,
667,64000,BMW,M3,2017,4,5,Transmission: 6-Speed Manual,Rear Wheel Drive,4.10 sec,20 mpg,425 hp,5500,406 ft-lbs.,1850,6,3.00 L,"					Gas",Transmission: 6-Speed Manual,4.11,2.32,1.54,1.18,1,0.85,,,3.46,3.73,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,14.60 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40YR18,P275/40YR18,18.00 in.,18.00 in.,9.00 in.,10.00 in.,P275/40YR18,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,540 lbs.",15.90 gal.,,,,,,184.50 in.,73.9,56.10 in.,110.70 in.,62.20 in.,63.10 in.,,40.00 ft.,40.30 in.,42.00 in.,55.10 in.,,37.70 in.,35.10 in.,55.10 in.,,,,,
