,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
20,"$55,323 ",Audi,A7,2016,4,5,Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic  Shift Program) w/additional Sport program,All Wheel Drive,5.85 sec,24 mpg,333 hp,"5,300",325 ft-lbs.,"2,900",6,3.00 L,"					Gas",Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic  Shift Program) w/additional Sport program,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,2.85,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.00 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40HR19,P255/40HR19,19.00 in.,19.00 in.,8.00 in.,8.00 in.,P255/40HR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,288 lbs.",19.80 gal.,,,,,,196.20 in.,75.2,55.90 in.,114.70 in.,64.70 in.,64.40 in.,4.40 in.,39.00 ft.,36.90 in.,41.30 in.,57.20 in.,,36.60 in.,37.00 in.,55.90 in.,,,,,
21,,Audi,A8,2016,4,5,"Transmission: 8-Speed Auto w/Tiptronic -inc: sport program, and manual shift mode",All Wheel Drive,5.52 sec,22 mpg,333 hp,"5,500",325 ft-lbs.,"2,900",6,3.00 L,"					Gas","Transmission: 8-Speed Auto w/Tiptronic -inc: sport program, and manual shift mode",4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.2,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/45HR19,P255/45HR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P255/45HR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,365 lbs.",21.70 gal.,,,,,,202.20 in.,76.7,57.50 in.,117.80 in.,64.70 in.,64.40 in.,,40.40 ft.,37.20 in.,41.40 in.,59.10 in.,,38.10 in.,38.70 in.,57.80 in.,,,,,
22,"$69,012 ",Audi,A8 L,2016,4,5,Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,All Wheel Drive,7.29 sec,28 mpg,240 hp,"3,500",428 ft-lbs.,"1,750",6,3.00 L,"					Gas",Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,2.62,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/45HR19,P255/45HR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P255/45HR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,564 lbs.",21.70 gal.,,,,,,207.40 in.,76.7,57.90 in.,122.90 in.,64.70 in.,64.40 in.,,41.70 ft.,37.20 in.,41.40 in.,59.10 in.,,39.10 in.,42.90 in.,57.80 in.,,,,,
23,"$34,587 ",Audi,allroad,2016,4,5,Transmission: 8-Speed Automatic w/Tiptronic -inc: sport program and manual shift mode,All Wheel Drive,6.91 sec,24 mpg,220 hp,"4,450",258 ft-lbs.,"1,500",4,2.00 L,"					Gas",Transmission: 8-Speed Automatic w/Tiptronic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.08,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45HR18,P245/45HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45HR18,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","3,892 lbs.",16.10 gal.,,,,,,185.90 in.,72.5,58.00 in.,110.40 in.,62.30 in.,62.00 in.,7.10 in.,37.70 ft.,38.50 in.,41.30 in.,55.50 in.,,38.20 in.,35.20 in.,54.30 in.,,,,,
24,"$27,297 ",Audi,Q3,2016,4,5,Transmission: 6-Speed Tiptronic Automatic,Front Wheel Drive,,23 mpg,200 hp,"5,100",207 ft-lbs.,"1,700",4,2.00 L,"					Gas",Transmission: 6-Speed Tiptronic Automatic,3.95,2.3,1.55,1.16,0.86,0.69,,,,3.42,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.10 in.,NA in.,"					ABS Brakes",4-Wheel,P235/50HR18,P235/50HR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P235/50HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,16.90 gal.,,,,,,172.80 in.,72.1,62.60 in.,102.50 in.,61.10 in.,61.20 in.,6.70 in.,38.70 ft.,37.00 in.,40.00 in.,55.80 in.,58.00 in.,37.40 in.,31.10 in.,53.60 in.,56.10 in.,,,,
25,"$33,129 ",Audi,Q5,2016,4,5,Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,All Wheel Drive,7.32 sec,23 mpg,220 hp,"4,450",258 ft-lbs.,"1,500",4,2.00 L,"					Gas",Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,2.85,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P235/60HR18,P235/60HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P235/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,200 lbs.",19.80 gal.,440 lbs,"4,400 lbs","4,400 lbs",440 lbs,"4,400 lbs",182.60 in.,74.7,65.20 in.,110.50 in.,63.70 in.,63.50 in.,7.90 in.,38.10 ft.,39.40 in.,41.00 in.,57.70 in.,,39.00 in.,37.40 in.,56.40 in.,,,,,
26,"$104,490 ",Audi,RS 7,2016,4,4,Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic Shift Program) w/additional sport program,All Wheel Drive,3.87 sec,,605 hp,"6,100",516 ft-lbs.,"1,750",8,4.00 L,"					Gas",Transmission: 8-Speed Automatic w/Tiptronic -inc: DSP (Dynamic Shift Program) w/additional sport program,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.08,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.40 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P275/30YR21,P275/30YR21,21.00 in.,21.00 in.,9.00 in.,9.00 in.,P275/30YR21,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","4,497 lbs.",19.80 gal.,,,,,,197.30 in.,75.2,55.80 in.,114.80 in.,64.30 in.,64.00 in.,,39.00 ft.,36.90 in.,41.30 in.,57.20 in.,,36.60 in.,37.00 in.,55.90 in.,,,,,
27,"$34,425 ",Audi,S3,2016,4,5,,All Wheel Drive,,,292 hp,"5,400",280 ft-lbs.,"1,900",4,2.00 L,"					Gas",,2.92,1.83,1.31,0.97,1.04,0.81,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.40 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P225/40YR18,P225/40YR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P225/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,462 lbs.",14.50 gal.,,,,,,175.90 in.,70.7,54.80 in.,103.60 in.,61.10 in.,60.10 in.,,36.00 ft.,39.60 in.,41.20 in.,54.80 in.,,36.40 in.,35.10 in.,53.00 in.,,,,,
28,"$39,852 ",Audi,S4,2016,4,5,Transmission: 6-Speed Manual w/OD,All Wheel Drive,5.04 sec,20 mpg,333 hp,"5,500",325 ft-lbs.,"2,900",6,3.00 L,"					Gas",Transmission: 6-Speed Manual w/OD,3.67,2.16,1.52,1.13,0.92,0.78,,,3.68,3.22,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,869 lbs.",16.10 gal.,,,,,,185.70 in.,71.9,55.40 in.,110.70 in.,61.10 in.,60.60 in.,,37.70 ft.,38.00 in.,41.30 in.,55.50 in.,,37.50 in.,35.20 in.,54.30 in.,,,,,
29,"$49,491 ",Audi,S5,2016,2,4,"Transmission: 7-Speed S tronic Automatic -inc: 3-spoke flat-bottom steering wheel w/shift paddles, sport program, manual shift mode and launch control",All Wheel Drive,5.47 sec,21 mpg,333 hp,"5,500",325 ft-lbs.,"2,900",6,3.00 L,"					Gas","Transmission: 7-Speed S tronic Automatic -inc: 3-spoke flat-bottom steering wheel w/shift paddles, sport program, manual shift mode and launch control",3.69,2.15,1.41,1.02,0.79,0.62,0.52,,3.88,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,310 lbs.",16.10 gal.,,,,,,182.70 in.,73,54.30 in.,108.30 in.,62.50 in.,62.00 in.,,37.40 ft.,40.00 in.,41.30 in.,54.30 in.,,36.30 in.,31.90 in.,46.80 in.,,,,,
30,"$57,429 ",Audi,S6,2016,4,5,"Transmission: 7-Speed S tronic Automatic -inc: sport program, manual shift mode, launch control and crown-gear differential",All Wheel Drive,4.49 sec,21 mpg,450 hp,"5,800",406 ft-lbs.,"1,400",8,4.00 L,"					Gas","Transmission: 7-Speed S tronic Automatic -inc: sport program, manual shift mode, launch control and crown-gear differential",3.69,2.15,1.41,1.02,0.79,0.62,0.52,,4.09,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40YR19,P255/40YR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P255/40YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,486 lbs.",19.80 gal.,,,,,,194.40 in.,73.8,56.80 in.,114.80 in.,63.60 in.,63.20 in.,,39.00 ft.,37.20 in.,41.30 in.,57.50 in.,,37.80 in.,37.40 in.,56.30 in.,,,,,
31,"$67,149 ",Audi,S7,2016,4,4,Transmission: 7-Speed S tronic Dual-Clutch -inc: shift paddles,All Wheel Drive,4.29 sec,21 mpg,450 hp,"5,800",406 ft-lbs.,"1,400",8,4.00 L,"					Gas",Transmission: 7-Speed S tronic Dual-Clutch -inc: shift paddles,3.69,2.15,1.41,1.02,0.79,0.62,0.52,,4.09,2.94,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40YR19,P255/40YR19,19.00 in.,19.00 in.,8.50 in.,8.50 in.,P255/40YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,564 lbs.",19.80 gal.,,,,,,196.30 in.,75.2,55.00 in.,114.80 in.,64.60 in.,64.30 in.,4.40 in.,39.00 ft.,36.90 in.,41.30 in.,57.20 in.,,36.60 in.,37.00 in.,55.90 in.,,,,,
32,"$93,069 ",Audi,S8,2016,4,5,"Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,",All Wheel Drive,3.72 sec,19 mpg,605 hp,"6,100",517 ft-lbs.,"1,750",8,4.00 L,"					Gas","Transmission: 8-Speed Auto w/Tiptronic -inc: sport program and manual shift mode,",4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.2,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.00 in.,NA in.,"					ABS Brakes",4-Wheel,P275/35YR21,P275/35YR21,21.00 in.,21.00 in.,9.00 in.,9.00 in.,P275/35YR21,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,685 lbs.",21.70 gal.,,,,,,202.60 in.,76.7,57.40 in.,117.90 in.,64.30 in.,63.90 in.,,40.40 ft.,37.20 in.,41.40 in.,59.10 in.,,38.10 in.,38.70 in.,57.80 in.,,,,,
33,"$43,173 ",Audi,SQ5,2016,4,5,Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,All Wheel Drive,5.34 sec,19 mpg,354 hp,"6,000",346 ft-lbs.,"4,000",6,3.00 L,"					Gas",Transmission: 8-Speed Tiptronic Automatic -inc: sport program and manual shift mode,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.08,3.32,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.00 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/45WR20,P255/45WR20,20.00 in.,20.00 in.,8.50 in.,8.50 in.,P255/45WR20,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,442 lbs.",19.80 gal.,440 lbs,"4,400 lbs","4,400 lbs",440 lbs,"4,400 lbs",183.00 in.,75.2,65.30 in.,110.50 in.,64.20 in.,64.00 in.,,38.10 ft.,39.40 in.,41.00 in.,57.70 in.,,39.00 in.,37.40 in.,56.40 in.,,,,,
34,"$34,749 ",Audi,TT,2016,2,4,Transmission: S tronic 6-Speed Automatic -inc: Dual-clutch,All Wheel Drive,5.58 sec,26 mpg,220 hp,"4,500",258 ft-lbs.,"1,600",4,2.00 L,"					Gas",Transmission: S tronic 6-Speed Automatic -inc: Dual-clutch,2.92,1.79,1.19,0.83,0.86,0.69,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.30 in.,11.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR18,P245/40YR18,18.00 in.,18.00 in.,8.50 in.,8.50 in.,P245/40YR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,164 lbs.",14.50 gal.,,,,,,164.70 in.,72.1,53.20 in.,98.60 in.,61.90 in.,61.10 in.,,,37.10 in.,41.10 in.,53.60 in.,,33.80 in.,28.90 in.,47.90 in.,,,,,
35,"$42,039 ",Audi,TTS,2016,2,4,Transmission: S tronic 6-Speed Automatic -inc: Dual-clutch,All Wheel Drive,4.62 sec,25 mpg,292 hp,"5,400",280 ft-lbs.,"1,900",4,2.00 L,"					Gas",Transmission: S tronic 6-Speed Automatic -inc: Dual-clutch,2.93,1.96,1.38,1.03,1.06,0.87,,,4.77,3.26,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.30 in.,12.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/35YR19,P245/35YR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P245/35YR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,263 lbs.",14.50 gal.,,,,,,165.00 in.,72.1,52.80 in.,98.60 in.,62.00 in.,61.10 in.,,,37.10 in.,41.10 in.,53.60 in.,,33.80 in.,28.90 in.,47.90 in.,,,,,
36,"$187,758 ",Bentley,Continental GT,2016,2,4,Transmission: Close Ratio ZF 8-Speed Automatic w/Quickshift -inc: steering column mounted gearshift paddles,All Wheel Drive,5.00 sec,17 mpg,521 hp,"6,000",501 ft-lbs.,"1,700",8,4.00 L,"					Gas",Transmission: Close Ratio ZF 8-Speed Automatic w/Quickshift -inc: steering column mounted gearshift paddles,4.71,3.14,2.1,1.67,1.29,1,0.84,0.67,3.52,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",16.00 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/40YR20,P275/40YR20,20.00 in.,20.00 in.,9.50 in.,9.50 in.,P275/40YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","5,445 lbs.",24.00 gal.,,,,,,189.70 in.,76.7,54.70 in.,108.00 in.,65.50 in.,65.20 in.,,37.70 ft.,38.20 in.,41.30 in.,,,38.20 in.,31.70 in.,,,,,,
37,"$162,810 ",Bentley,Flying Spur,2016,4,5,Transmission: ZF 8-Speed Automatic w/Quickshift,All Wheel Drive,5.09 sec,17 mpg,500 hp,"6,000",487 ft-lbs.,"1,700",8,4.00 L,"					Gas",Transmission: ZF 8-Speed Automatic w/Quickshift,4.71,3.14,2.1,1.67,1.29,1,0.84,0.67,,3.32,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.90 in.,13.20 in.,NA in.,"					ABS Brakes",4-Wheel,P275/45YR19,P275/45YR19,19.00 in.,19.00 in.,9.00 in.,9.00 in.,P275/45YR19,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","5,346 lbs.",23.80 gal.,,,,,,208.50 in.,77.8,58.60 in.,120.70 in.,64.70 in.,64.60 in.,,39.70 ft.,38.10 in.,41.60 in.,61.60 in.,61.60 in.,38.00 in.,42.20 in.,60.40 in.,60.40 in.,,,,
38,"$271,836 ",Bentley,Mulsanne,2016,4,5,Transmission: ZF 8-Speed Automatic -inc: steering wheel-mounted paddleshift,Rear Wheel Drive,5.53 sec,13 mpg,530 hp,"4,200",811 ft-lbs.,"1,750",8,6.80 L,"					Gas",Transmission: ZF 8-Speed Automatic -inc: steering wheel-mounted paddleshift,4.7,3.13,2.1,1.67,1.29,1,0.84,0.67,2.92,3.3,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,14.60 in.,NA in.,"					ABS Brakes",4-Wheel,P265/40YR21,P265/40YR21,21.00 in.,21.00 in.,9.00 in.,9.00 in.,P265/40YR21,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","5,977 lbs.",25.40 gal.,,,,,,219.50 in.,75.8,59.90 in.,128.60 in.,63.60 in.,65.00 in.,,41.30 ft.,40.10 in.,41.90 in.,,,38.10 in.,42.90 in.,,,,,,
39,,BMW,2 Series,2016,,, 8-speed shiftable automatic, All wheel drive,,,320 hp,"5,800",330 ft-lbs.,"1,400",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.70 gal.,,,,,,175.90 in.,69.8,55.20 in.,105.90 in.,,,5.10 in.,35.80 ft.,40.50 in.,41.50 in.,54.40 in.,,37.00 in.,31.80 in.,42.20 in.,,,,,
40,,BMW,2-Series,2016,,, 8-speed shiftable automatic, All wheel drive,,,320 hp,"5,800",330 ft-lbs.,"1,400",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.70 gal.,,,,,,175.90 in.,69.8,55.20 in.,105.90 in.,,,5.10 in.,35.80 ft.,40.50 in.,41.50 in.,54.40 in.,,37.00 in.,31.80 in.,42.20 in.,,,,,
41,,BMW,3 Series,2016,,, 8-speed shiftable automatic, Rear wheel drive,8.08 sec,,180 hp,"5,000",200 ft-lbs.,"1,250",4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,370 lbs.",15.80 gal.,,,,,,182.40 in.,71.3,56.30 in.,110.60 in.,,,5.50 in.,37.10 ft.,40.30 in.,42.00 in.,55.10 in.,,37.70 in.,35.10 in.,55.10 in.,,,,,
42,,BMW,3 Series Gran Turismo,2016,,, 8-speed shiftable automatic, All wheel drive,6.98 sec,,240 hp,"5,000",255 ft-lbs.,"1,250",4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,915 lbs.",15.80 gal.,,,,,,190.00 in.,72,59.40 in.,115.00 in.,,,6.50 in.,40.40 ft.,41.30 in.,42.00 in.,55.20 in.,,38.30 in.,39.20 in.,54.10 in.,,,,,
43,,BMW,3-Series,2016,,, 8-speed shiftable automatic, Rear wheel drive,8.08 sec,,180 hp,"5,000",200 ft-lbs.,"1,250",4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,370 lbs.",15.80 gal.,,,,,,182.40 in.,71.3,56.30 in.,110.60 in.,,,5.50 in.,37.10 ft.,40.30 in.,42.00 in.,55.10 in.,,37.70 in.,35.10 in.,55.10 in.,,,,,
44,,BMW,4 Series,2016,,, 8-speed shiftable automatic, All wheel drive,,,300 hp,"5,800",300 ft-lbs.,"1,300",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80 gal.,,,,,,182.60 in.,71.9,54.50 in.,110.60 in.,,,5.10 in.,37.10 ft.,40.40 in.,42.20 in.,57.80 in.,,37.10 in.,33.10 in.,52.00 in.,,,,,
45,,BMW,4 Series Gran Coupe,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.87 sec,,240 hp,"5,000",255 ft-lbs.,"1,250",4,2.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,620 lbs.",15.80 gal.,,,,,,182.60 in.,71.9,54.70 in.,110.60 in.,,,5.10 in.,37.10 ft.,39.80 in.,42.20 in.,54.80 in.,,37.20 in.,33.70 in.,54.30 in.,,,,,
46,,BMW,4-Series,2016,,, 8-speed shiftable automatic, All wheel drive,,,300 hp,"5,800",300 ft-lbs.,"1,300",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80 gal.,,,,,,182.60 in.,71.9,54.50 in.,110.60 in.,,,5.10 in.,37.10 ft.,40.40 in.,42.20 in.,57.80 in.,,37.10 in.,33.10 in.,52.00 in.,,,,,
47,,BMW,5 Series,2016,,, 8-speed automatic, Rear wheel drive,7.15 sec,,240 hp,"5,000",260 ft-lbs.,"1,450",4,2.00 L,"					Gas", 8-speed automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,814 lbs.",18.50 gal.,,,,,,193.40 in.,73.2,57.60 in.,116.90 in.,,,5.60 in.,39.40 ft.,40.50 in.,41.40 in.,58.30 in.,,38.30 in.,35.30 in.,56.20 in.,,,,,
48,,BMW,5 Series Gran Turismo,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.89 sec,,300 hp,"5,800",300 ft-lbs.,"1,300",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,540 lbs.",18.50 gal.,,,,,,196.80 in.,74.8,61.40 in.,120.90 in.,,,5.70 in.,40.00 ft.,41.40 in.,40.60 in.,59.30 in.,,38.00 in.,40.60 in.,57.80 in.,,,,,
49,,BMW,5-Series,2016,,, 8-speed automatic, Rear wheel drive,7.15 sec,,240 hp,"5,000",260 ft-lbs.,"1,450",4,2.00 L,"					Gas", 8-speed automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,814 lbs.",18.50 gal.,,,,,,193.40 in.,73.2,57.60 in.,116.90 in.,,,5.60 in.,39.40 ft.,40.50 in.,41.40 in.,58.30 in.,,38.30 in.,35.30 in.,56.20 in.,,,,,
50,,BMW,6 Series,2016,,, 7-speed automated manual, Rear wheel drive,3.64 sec,,552 hp,"6,000",502 ft-lbs.,"1,500",8,4.40 L,"					Gas", 7-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,250 lbs.",21.10 gal.,,,,,,192.80 in.,74.8,54.10 in.,112.20 in.,,,,,40.00 in.,42.10 in.,56.90 in.,,35.70 in.,30.50 in.,49.60 in.,,,,,
51,"$71,118 ",BMW,6 Series Gran Coupe,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.25 sec,,315 hp,"5,800",330 ft-lbs.,"1,300",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,190 lbs.",18.50 gal.,,,,,,197.10 in.,74.6,54.80 in.,116.90 in.,,,5.00 in.,39.20 ft.,40.10 in.,42.10 in.,56.70 in.,,37.00 in.,35.30 in.,54.60 in.,,,,,
52,,BMW,6-Series,2016,,, 7-speed automated manual, Rear wheel drive,3.64 sec,,552 hp,"6,000",502 ft-lbs.,"1,500",8,4.40 L,"					Gas", 7-speed automated manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,250 lbs.",21.10 gal.,,,,,,192.80 in.,74.8,54.10 in.,112.20 in.,,,,,40.00 in.,42.10 in.,56.90 in.,,35.70 in.,30.50 in.,49.60 in.,,,,,
53,,BMW,7 Series,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.22 sec,,320 hp,"5,200",330 ft-lbs.,"1,380",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,225 lbs.",20.60 gal.,,,,,,206.20 in.,74.8,58.20 in.,126.40 in.,,,5.30 in.,42.00 ft.,39.90 in.,41.40 in.,61.20 in.,,38.90 in.,44.40 in.,61.00 in.,,,,,
54,,BMW,7-Series,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.22 sec,,320 hp,"5,200",330 ft-lbs.,"1,380",6,3.00 L,"					Gas", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,225 lbs.",20.60 gal.,,,,,,206.20 in.,74.8,58.20 in.,126.40 in.,,,5.30 in.,42.00 ft.,39.90 in.,41.40 in.,61.20 in.,,38.90 in.,44.40 in.,61.00 in.,,,,,
55,,BMW,ActiveHybrid 5,2016,,, 8-speed shiftable automatic, Rear wheel drive,6.08 sec,,335 hp,"5,800",332 ft-lbs.,"1,300",6,3.00 L,"					Hybrid", 8-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,288 lbs.",17.70 gal.,,,,,,193.40 in.,73.2,57.60 in.,116.90 in.,,,5.60 in.,39.70 ft.,40.50 in.,41.40 in.,58.30 in.,,38.30 in.,35.30 in.,56.20 in.,,,,,
