,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
301,,Mercedes-Benz,CLA-Class,2017,,, 7-speed shiftable automatic, Front wheel drive,7.68 sec,,208 hp,"5,500",258 ft-lbs.,"1,250",4,2.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,274 lbs.",14.80 gal.,,,,,,182.30 in.,70,56.60 in.,106.30 in.,,,3.90 in.,36.00 ft.,38.20 in.,40.20 in.,56.00 in.,,35.40 in.,27.10 in.,53.20 in.,,,,,
302,,Mercedes-Benz,CLS Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,5.18 sec,,402 hp,"5,000",443 ft-lbs.,"1,600",8,4.70 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,158 lbs.",21.10 gal.,,,,,,194.50 in.,,55.80 in.,113.20 in.,,,,37.00 ft.,36.90 in.,42.10 in.,57.10 in.,,36.10 in.,35.00 in.,56.50 in.,,,,,
303,,Mercedes-Benz,CLS-Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,5.18 sec,,402 hp,"5,000",443 ft-lbs.,"1,600",8,4.70 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,158 lbs.",21.10 gal.,,,,,,194.50 in.,,55.80 in.,113.20 in.,,,,37.00 ft.,36.90 in.,42.10 in.,57.10 in.,,36.10 in.,35.00 in.,56.50 in.,,,,,
304,,Mercedes-Benz,E Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,7.09 sec,,241 hp,"5,550",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,792 lbs.",17.40 gal.,,,,,,193.80 in.,72.9,57.80 in.,115.70 in.,,,,38.10 ft.,41.40 in.,41.70 in.,57.80 in.,,38.20 in.,36.30 in.,57.10 in.,,,,,
305,,Mercedes-Benz,E-Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,7.09 sec,,241 hp,"5,550",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,792 lbs.",17.40 gal.,,,,,,193.80 in.,72.9,57.80 in.,115.70 in.,,,,38.10 ft.,41.40 in.,41.70 in.,57.80 in.,,38.20 in.,36.30 in.,57.10 in.,,,,,
306,,Mercedes-Benz,G Class,2017,,, 7-speed shiftable automatic, Four wheel drive,6.15 sec,,416 hp,"5,250",450 ft-lbs.,"2,000",8,4.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,724 lbs.",25.40 gal.,,,,,,187.60 in.,,76.90 in.,112.20 in.,,,8.00 in.,44.60 ft.,42.40 in.,52.50 in.,56.30 in.,,40.10 in.,41.90 in.,56.30 in.,,,,,
307,,Mercedes-Benz,G-Class,2017,,, 7-speed shiftable automatic, Four wheel drive,6.15 sec,,416 hp,"5,250",450 ft-lbs.,"2,000",8,4.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,724 lbs.",25.40 gal.,,,,,,187.60 in.,,76.90 in.,112.20 in.,,,8.00 in.,44.60 ft.,42.40 in.,52.50 in.,56.30 in.,,40.10 in.,41.90 in.,56.30 in.,,,,,
308,,Mercedes-Benz,GLA Class,2017,,, 7-speed shiftable automatic, Front wheel drive,7.72 sec,,208 hp,"5,500",258 ft-lbs.,"1,250",4,2.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,296 lbs.",13.20 gal.,,,,,,173.90 in.,71,60.00 in.,106.30 in.,,,,36.00 ft.,38.40 in.,40.20 in.,56.00 in.,,35.40 in.,27.10 in.,53.20 in.,,,,,
309,,Mercedes-Benz,GLA-Class,2017,,, 7-speed shiftable automatic, Front wheel drive,7.72 sec,,208 hp,"5,500",258 ft-lbs.,"1,250",4,2.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,296 lbs.",13.20 gal.,,,,,,173.90 in.,71,60.00 in.,106.30 in.,,,,36.00 ft.,38.40 in.,40.20 in.,56.00 in.,,35.40 in.,27.10 in.,53.20 in.,,,,,
310,,Mercedes-Benz,GLC Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,7.23 sec,,241 hp,"5,500",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,891 lbs.",17.40 gal.,,,,,,183.30 in.,74.4,64.50 in.,113.10 in.,,,,,37.80 in.,40.80 in.,57.30 in.,,38.50 in.,37.30 in.,56.50 in.,,,,,
311,,Mercedes-Benz,GLC-Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,7.23 sec,,241 hp,"5,500",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,891 lbs.",17.40 gal.,,,,,,183.30 in.,74.4,64.50 in.,113.10 in.,,,,,37.80 in.,40.80 in.,57.30 in.,,38.50 in.,37.30 in.,56.50 in.,,,,,
312,,Mercedes-Benz,GLC-Class Coupe,2017,,, 9-speed shiftable automatic, All wheel drive,7.13 sec,,241 hp,"5,500",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,045 lbs.",17.40 gal.,,,,,,186.30 in.,74.4,63.10 in.,113.10 in.,,,,,37.10 in.,,,,37.60 in.,37.30 in.,55.80 in.,,,,,
313,,Mercedes-Benz,GLE Class,2017,,, 7-speed shiftable automatic, All wheel drive,4.64 sec,,550 hp,"5,750",516 ft-lbs.,"1,750",8,5.50 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,203 lbs.",24.60 gal.,,,,,,191.00 in.,78.9,69.40 in.,114.80 in.,,,,38.70 ft.,38.90 in.,40.30 in.,58.50 in.,,38.50 in.,38.40 in.,58.40 in.,,,,,
314,,Mercedes-Benz,GLE-Class,2017,,, 7-speed shiftable automatic, All wheel drive,4.64 sec,,550 hp,"5,750",516 ft-lbs.,"1,750",8,5.50 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,203 lbs.",24.60 gal.,,,,,,191.00 in.,78.9,69.40 in.,114.80 in.,,,,38.70 ft.,38.90 in.,40.30 in.,58.50 in.,,38.50 in.,38.40 in.,58.40 in.,,,,,
315,,Mercedes-Benz,GLS Class,2017,,, 9-speed shiftable automatic, All wheel drive,,,255 hp,"3,600",455 ft-lbs.,"1,600",6,3.00 L,"					Diesel", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.40 gal.,,,,,,201.60 in.,84.3,72.80 in.,121.10 in.,,,,40.70 ft.,41.20 in.,40.30 in.,58.50 in.,,40.00 in.,38.50 in.,58.30 in.,,,,,
316,,Mercedes-Benz,GLS-Class,2017,,, 9-speed shiftable automatic, All wheel drive,,,255 hp,"3,600",455 ft-lbs.,"1,600",6,3.00 L,"					Diesel", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.40 gal.,,,,,,201.60 in.,84.3,72.80 in.,121.10 in.,,,,40.70 ft.,41.20 in.,40.30 in.,58.50 in.,,40.00 in.,38.50 in.,58.30 in.,,,,,
317,,Mercedes-Benz,Maybach,2017,,, 9-speed shiftable automatic, All wheel drive,5.26 sec,,449 hp,"5,250",516 ft-lbs.,"1,800",8,4.70 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,017 lbs.",21.00 gal.,,,,,,214.70 in.,,58.70 in.,132.50 in.,,,,,42.30 in.,41.40 in.,59.70 in.,,37.90 in.,40.00 in.,58.70 in.,,,,,
318,,Mercedes-Benz,Metris,2017,,, 7-speed shiftable automatic, Rear wheel drive,8.59 sec,,208 hp,"5,500",258 ft-lbs.,"1,250",4,2.00 L,"					Gas", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,222 lbs.",18.50 gal.,,,,,,202.40 in.,75.9,75.20 in.,126.00 in.,,,3.80 in.,36.40 ft.,,,,,,,,,,,,
319,,Mercedes-Benz,S Class,2017,,, 7-speed shiftable automatic, Rear wheel drive,,,,,,,6,3.00 L,"					Hybrid", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,115 lbs.",16.60 gal.,,,,,,206.50 in.,,58.70 in.,124.60 in.,,,,38.10 ft.,39.70 in.,41.40 in.,59.70 in.,,37.40 in.,43.10 in.,59.10 in.,,,,,
320,,Mercedes-Benz,S-Class,2017,,, 7-speed shiftable automatic, Rear wheel drive,,,,,,,6,3.00 L,"					Hybrid", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,115 lbs.",16.60 gal.,,,,,,206.50 in.,,58.70 in.,124.60 in.,,,,38.10 ft.,39.70 in.,41.40 in.,59.70 in.,,37.40 in.,43.10 in.,59.10 in.,,,,,
321,,Mercedes-Benz,SL Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,5.26 sec,,362 hp,"5,500",369 ft-lbs.,"2,000",6,3.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,826 lbs.",19.80 gal.,,,,,,182.30 in.,73.9,51.20 in.,101.80 in.,,,,36.20 ft.,,,,,,,,,,,,
322,,Mercedes-Benz,SLC Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,6.39 sec,,241 hp,"5,550",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,296 lbs.",15.90 gal.,,,,,,162.80 in.,71.5,51.30 in.,95.70 in.,,,,36.80 ft.,,,,,,,,,,,,
323,,Mercedes-Benz,SLC-Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,6.39 sec,,241 hp,"5,550",273 ft-lbs.,"1,300",4,2.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,296 lbs.",15.90 gal.,,,,,,162.80 in.,71.5,51.30 in.,95.70 in.,,,,36.80 ft.,,,,,,,,,,,,
324,,Mercedes-Benz,SL-Class,2017,,, 9-speed shiftable automatic, Rear wheel drive,5.26 sec,,362 hp,"5,500",369 ft-lbs.,"2,000",6,3.00 L,"					Gas", 9-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,826 lbs.",19.80 gal.,,,,,,182.30 in.,73.9,51.20 in.,101.80 in.,,,,36.20 ft.,,,,,,,,,,,,
325,"$42,895 ",Mercedes-Benz,Sprinter,2017,3,2,Transmission: 7G-TRONIC 7-Speed Automatic,Rear Wheel Drive,,,161 hp,"3,800",265 ft-lbs.,"1,400",4,2.10 L,"					Gas",Transmission: 7G-TRONIC 7-Speed Automatic,4.38,2.86,1.92,1.37,1,0.82,0.73,,,3.42,Strut,Leaf,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,LT245/75R16,LT245/75R16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,LT245/75R16,Full-Size,Steel,Steel,Steel,"					Tire Pressure Monitor",,24.50 gal.,500 lbs,"5,000 lbs","5,000 lbs",500 lbs,"5,000 lbs",,79.7,105.70 in.,170.30 in.,,,,54.80 ft.,,,,,,,,,,,,
326,"$36,495 ",Mercedes-Benz,Sprinter Worker,2017,,, 7-speed shiftable automatic, Rear wheel drive,11.88 sec,,161 hp,"3,800",265 ft-lbs.,"1,400",4,2.10 L,"					Diesel", 7-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,038 lbs.",24.50 gal.,,,,,,233.30 in.,79.7,94.50 in.,144.30 in.,,,7.90 in.,44.60 ft.,,,,,,,,,,,,
327,"$24,100 ",MINI,Clubman,2017,4,5,Transmission: 6-Speed Manual,Front Wheel Drive,9.56 sec,28 mpg,134 hp,"4,400",162 ft-lbs.,"1,250",3,1.50 L,"					Gas",Transmission: 6-Speed Manual,3.62,1.93,1.24,0.97,0.81,0.68,,,3.88,3.54,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.20 in.,NA in.,"					ABS Brakes",4-Wheel,P205/55WR16,P205/55WR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P205/55WR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,105 lbs.",13.20 gal.,,,,,,168.30 in.,70.9,56.70 in.,105.10 in.,61.60 in.,61.40 in.,,37.10 ft.,40.20 in.,41.40 in.,54.70 in.,,38.00 in.,34.30 in.,52.80 in.,,,,,
328,"$25,950 ",MINI,Convertible,2017,2,4,Transmission: 6-Speed Manual,Front Wheel Drive,8.97 sec,32 mpg,134 hp,"4,500",162 ft-lbs.,"1,250",3,1.50 L,"					Gas",Transmission: 6-Speed Manual,3.62,1.93,1.24,0.97,0.81,0.68,,,3.42,3.54,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.20 in.,NA in.,"					ABS Brakes",4-Wheel,P175/65HR15,P175/65HR15,15.00 in.,15.00 in.,5.50 in.,5.50 in.,P175/65HR15,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","2,855 lbs.",11.60 gal.,,,,,,151.10 in.,68,55.70 in.,98.20 in.,59.10 in.,59.10 in.,,35.40 ft.,39.80 in.,41.40 in.,51.00 in.,,39.00 in.,30.90 in.,39.70 in.,,,,,
329,"$28,100 ",MINI,Cooper Countryman,2017,4,5,Transmission: 6-Speed Manual,All Wheel Drive,9.27 sec,26 mpg,134 hp,"4,400",162 ft-lbs.,"1,250",3,1.50 L,"					Gas",Transmission: 6-Speed Manual,3.82,2.04,1.37,1.03,0.95,0.79,,,4.06,4.14,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",,,,"					ABS Brakes",4-Wheel,P225/55VR17,P225/55VR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P225/55VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,510 lbs.",16.10 gal.,,,,,,169.80 in.,71.7,61.30 in.,105.10 in.,61.50 in.,61.60 in.,,37.40 ft.,40.50 in.,40.40 in.,54.50 in.,,38.30 in.,37.60 in.,54.00 in.,,,,,
330,,MINI,Countryman,2017,,, 6-speed manual, Front wheel drive,10.00 sec,,134 hp,"4,400",162 ft-lbs.,"1,250",3,1.50 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300 lbs.",16.10 gal.,,,,,,169.80 in.,71.7,61.30 in.,105.10 in.,,,6.50 in.,37.40 ft.,40.50 in.,40.40 in.,54.80 in.,,38.30 in.,37.60 in.,54.00 in.,,,,,
331,,MINI,Hardtop 2 Door,2017,,, 6-speed manual, Front wheel drive,8.42 sec,,134 hp,"4,400",162 ft-lbs.,"1,250",3,1.50 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,625 lbs.",11.60 gal.,,,,,,151.10 in.,68,55.70 in.,98.20 in.,,,4.90 in.,35.40 ft.,40.30 in.,41.40 in.,50.60 in.,,36.90 in.,30.80 in.,47.80 in.,,,,,
332,,MINI,Hardtop 4 Door,2017,,, 6-speed manual, Front wheel drive,8.72 sec,,134 hp,"4,400",162 ft-lbs.,"1,250",3,1.50 L,"					Gas", 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,750 lbs.",11.60 gal.,,,,,,157.40 in.,68,56.10 in.,101.10 in.,,,5.70 in.,36.20 ft.,39.90 in.,41.40 in.,51.20 in.,,37.50 in.,32.30 in.,49.60 in.,,,,,
333,"$22,995 ",Mitsubishi,i-MiEV,2017,4,4,Transmission: Single Speed Fixed Reduction Gear,Rear Wheel Drive,14.03 sec,,66 hp,"3,000",145 ft-lbs.,,,,"					Electric",Transmission: Single Speed Fixed Reduction Gear,,,,,,,,,7.07,,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Drum Brakes",10.10 in.,8.00 in.,8 in.,"					ABS Brakes",4-Wheel,P145/65HR15,P175/60HR15,15.00 in.,15.00 in.,5.50 in.,6.50 in.,P175/60HR15,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,579 lbs.",,,,,,,144.70 in.,62.4,63.60 in.,100.40 in.,55.90 in.,54.30 in.,6.10 in.,30.80 ft.,35.60 in.,33.80 in.,54.80 in.,49.40 in.,34.30 in.,30.00 in.,54.80 in.,47.80 in.,,,,
334,"$18,795 ",Mitsubishi,Lancer,2017,4,5,,Front Wheel Drive,,30 mpg,148 hp,"6,000",145 ft-lbs.,"4,200",4,2.00 L,"					Gas",,,,,,,,,,6.03,1.96,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",10.90 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P205/60HR16,P205/60HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/60HR16,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","2,954 lbs.",15.50 gal.,,,,,,182.10 in.,69.4,58.30 in.,103.70 in.,60.20 in.,60.20 in.,5.50 in.,32.80 ft.,39.60 in.,42.30 in.,54.70 in.,53.30 in.,36.90 in.,36.10 in.,54.30 in.,54.10 in.,,,,
335,"$12,995 ",Mitsubishi,Mirage,2017,4,5,Transmission: 5-Speed Manual,Front Wheel Drive,10.38 sec,36 mpg,78 hp,"6,000",74 ft-lbs.,"4,000",3,1.20 L,"					Gas",Transmission: 5-Speed Manual,3.54,1.91,1.31,0.97,0.8,,,,4.05,3.21,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Drum Brakes",9.00 in.,7.00 in.,7 in.,"					ABS Brakes",4-Wheel,P165/65SR14,P165/65SR14,14.00 in.,14.00 in.,4.50 in.,4.50 in.,P165/65SR14,Compact,Steel,Steel,Steel,"					Tire Pressure Monitor","2,018 lbs.",9.20 gal.,,,,,,149.40 in.,65.6,59.40 in.,96.50 in.,56.30 in.,55.70 in.,6.30 in.,30.20 ft.,39.10 in.,41.70 in.,51.70 in.,48.90 in.,37.30 in.,34.00 in.,51.00 in.,49.00 in.,,,,
336,"$15,195 ",Mitsubishi,Mirage G4,2017,4,5,,Front Wheel Drive,,37 mpg,78 hp,"6,000",74 ft-lbs.,"4,000",3,1.20 L,"					Gas",,,,,,,,,,3.76,3.77,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Drum Brakes",9.00 in.,7.00 in.,7 in.,"					ABS Brakes",4-Wheel,P165/65SR14,P165/65SR14,14.00 in.,14.00 in.,4.50 in.,4.50 in.,P165/65SR14,Compact,Steel,Steel,Steel,"					Tire Pressure Monitor","2,192 lbs.",9.20 gal.,,,,,,169.50 in.,67.7,59.20 in.,100.40 in.,56.90 in.,56.30 in.,6.30 in.,30.20 ft.,39.10 in.,41.70 in.,51.70 in.,48.90 in.,36.90 in.,37.20 in.,51.20 in.,48.20 in.,,,,
337,"$23,495 ",Mitsubishi,Outlander,2017,4,7,,Front Wheel Drive,,27 mpg,166 hp,"6,000",162 ft-lbs.,"4,200",4,2.40 L,"					Gas",,,,,,,,,,6.03,1.96,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.60 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55HR18,P225/55HR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P225/55HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,351 lbs.",16.60 gal.,150 lbs,"1,500 lbs","1,500 lbs",150 lbs,"1,500 lbs",184.80 in.,71.3,66.10 in.,105.10 in.,60.60 in.,60.60 in.,8.50 in.,34.80 ft.,40.60 in.,40.90 in.,56.60 in.,52.60 in.,38.40 in.,37.30 in.,56.10 in.,51.70 in.,35.70 in.,28.20 in.,51.40 in.,39.40 in.
338,"$20,995 ",Mitsubishi,Outlander Sport,2017,4,5,,Front Wheel Drive,,27 mpg,148 hp,"6,000",145 ft-lbs.,"4,200",4,2.00 L,"					Gas",,,,,,,,,,6.03,1.96,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.60 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55HR18,P225/55HR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P225/55HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,109 lbs.",16.60 gal.,,,,,,171.50 in.,71.3,64.80 in.,105.10 in.,60.60 in.,60.60 in.,8.50 in.,34.80 ft.,39.40 in.,41.60 in.,56.20 in.,52.10 in.,37.90 in.,36.30 in.,55.50 in.,51.60 in.,,,,
339,"$45,490 ",Nissan,370Z,2017,2,2,Transmission: 6-Speed Manual,Rear Wheel Drive,4.60 sec,,350 hp,"7,400",276 ft-lbs.,"5,200",6,3.70 L,"					Gas",Transmission: 6-Speed Manual,3.79,2.32,1.62,1.27,1,0.79,,,3.92,3.45,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.00 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40YR19,P285/35YR19,19.00 in.,19.00 in.,9.50 in.,10.50 in.,P285/35YR19,Compact,Forged Aluminum,Forged Aluminum,Aluminum,"					Tire Pressure Monitor","3,398 lbs.",19.00 gal.,,,,,,170.50 in.,73.6,51.80 in.,100.40 in.,61.20 in.,62.20 in.,,34.10 ft.,38.20 in.,42.90 in.,54.40 in.,54.60 in.,,,,,,,,
340,"$22,500 ",Nissan,Altima,2017,4,5,,Front Wheel Drive,,31 mpg,179 hp,"6,000",177 ft-lbs.,"4,000",4,2.50 L,"					Gas",,,,,,,,,,4.83,0.74,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.70 in.,11.50 in.,NA in.,"					ABS Brakes",4-Wheel,P215/60TR16,P215/60TR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P215/60TR16,Compact,Steel,Steel,Steel,"					Tire Pressure Monitor","3,197 lbs.",18.00 gal.,,,,,,191.90 in.,72,57.80 in.,109.30 in.,62.40 in.,62.40 in.,5.40 in.,36.10 ft.,40.00 in.,45.00 in.,56.40 in.,54.00 in.,37.10 in.,36.10 in.,56.40 in.,52.10 in.,,,,
341,"$57,590 ",Nissan,Armada,2017,4,8,Transmission: 7-Speed Automatic w/Manual Mode &amp; OD -inc: synchronized rev control,Rear Wheel Drive,,16 mpg,390 hp,"5,800",394 ft-lbs.,"4,000",8,5.60 L,"					Gas",Transmission: 7-Speed Automatic w/Manual Mode &amp; OD -inc: synchronized rev control,4.89,3.17,2.03,1.41,1,0.86,0.78,,,3.54,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P275/60HR20,P275/60HR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P275/60HR20,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor",,28.00 gal.,850 lbs,"8,500 lbs","8,500 lbs",850 lbs,"8,500 lbs",208.90 in.,79.9,75.80 in.,121.10 in.,67.50 in.,67.90 in.,9.20 in.,41.30 ft.,39.80 in.,41.90 in.,63.80 in.,59.20 in.,40.00 in.,39.00 in.,63.40 in.,58.40 in.,36.40 in.,28.30 in.,60.50 in.,48.80 in.
342,"$26,830 ",Nissan,Frontier,2017,4,5,Transmission: 5-Speed Automatic w/OD,Rear Wheel Drive,,18 mpg,261 hp,"5,600",281 ft-lbs.,"4,000",6,4.00 L,"					Gas",Transmission: 5-Speed Automatic w/OD,3.84,2.35,1.53,1,0.84,,,,,2.76,Double Wishbone,Leaf,"					Front Disc Brakes","					Rear Disc Brakes",11.70 in.,11.30 in.,NA in.,"					ABS Brakes",4-Wheel,P265/75TR16,P265/75TR16,16.00 in.,16.00 in.,7.00 in.,7.00 in.,P265/75TR16,Full-Size,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor",,21.10 gal.,630 lbs,"6,300 lbs","6,300 lbs",630 lbs,"6,300 lbs",,72.8,70.10 in.,125.90 in.,,,,43.60 ft.,40.00 in.,42.40 in.,58.30 in.,55.60 in.,38.70 in.,33.60 in.,58.30 in.,58.00 in.,,,,
343,"$109,990 ",Nissan,GT-R,2017,2,4,Transmission: Dual-Clutch 6-Speed w/Paddle-Shift,All Wheel Drive,3.24 sec,18 mpg,565 hp,"6,800",467 ft-lbs.,"3,300",6,3.80 L,"					Gas",Transmission: Dual-Clutch 6-Speed w/Paddle-Shift,4.06,2.3,1.59,1.25,1,0.8,,,3.7,3.38,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",15.40 in.,15.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/40ZR20,P285/35ZR20,20.00 in.,20.00 in.,9.50 in.,10.50 in.,P285/35ZR20,NA,Forged Aluminum,Forged Aluminum,NA,"					Tire Pressure Monitor","3,933 lbs.",19.50 gal.,,,,,,185.40 in.,74.6,53.90 in.,109.40 in.,62.60 in.,63.00 in.,,,38.10 in.,44.60 in.,54.30 in.,54.70 in.,33.50 in.,26.40 in.,50.00 in.,44.90 in.,,,,
344,,Nissan,Juke,2017,,, Continuously variable-speed automatic, Front wheel drive,7.71 sec,,188 hp,"5,600",177 ft-lbs.,"1,600",4,1.60 L,"					Gas", Continuously variable-speed automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,977 lbs.",,,,,,,162.40 in.,69.5,61.80 in.,99.60 in.,,,7.00 in.,36.40 ft.,39.60 in.,42.10 in.,53.60 in.,51.50 in.,36.70 in.,32.10 in.,51.40 in.,48.40 in.,,,,
