Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size.1,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,Curb weight,Fuel tank capacity,Length,Width,Height,Wheelbase,Front track,Rear track,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,4WD,AWD,FWD,RWD,Diesel,Electric,Flex Fuel,Gas,Hybrid,					Rear Disc Brakes,					Rear Drum Brakes
37,54650.0,BMW,X3,2019,4,5,,5.82,26.0,355.0,5500.0,369.0,1520.0,6.0,3.0,5.0,3.2,2.14,1.72,1.31,1.0,0.82,0.64,3.38,3.46,Strut,Multi-Link,13.7,13.5,P245/50WR19,P245/50WR19,19.0,19.0,7.5,7.5,P245/50WR19,,Aluminum,Aluminum,,4277.0,17.2,186.1,74.7,66.0,112.8,63.0,63.6,39.7,40.0,40.3,57.6,55.75060643564357,38.5,36.4,56.0,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
38,50450.0,BMW,X4,2019,4,5,Transmission: 8-Speed Sport Automatic,7.11,25.0,248.0,5200.0,258.0,1450.0,4.0,2.0,5.0,3.2,2.14,1.72,1.31,1.0,0.82,0.64,3.38,3.46,Strut,Multi-Link,13.0,13.0,P245/50HR19,P245/50HR19,19.0,19.0,7.5,7.5,P245/50HR19,,Aluminum,Aluminum,,4146.0,17.2,187.5,75.5,63.8,112.7,63.1,64.8,40.0,39.5,40.7,57.5,55.75060643564357,37.2,35.5,56.0,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
39,60700.0,BMW,X5,2019,4,5,,6.06,22.0,335.0,5500.0,330.0,1500.0,6.0,3.0,5.25,3.36,2.17,1.72,1.32,1.0,0.82,0.64,3.39,3.71,Double Wishbone,Multi-Link,12.841176470588236,12.841176470588236,P265/50HR19,P265/50HR19,19.0,19.0,9.0,9.0,P265/50HR19,,Aluminum,Aluminum,,4813.0,21.9,194.3,78.9,69.0,117.1,66.1,66.9,41.4,40.8,39.8,60.0,55.75060643564357,38.7,37.4,58.1,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
40,63550.0,BMW,X6,2019,4,5,,6.49,20.0,300.0,5800.0,300.0,1200.0,6.0,3.0,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,3.15,3.29,Double Wishbone,Multi-Link,13.7,12.6,P255/50HR19,P255/50HR19,19.0,19.0,9.0,9.0,P255/50HR19,,Aluminum,Aluminum,,4585.0,22.4,193.8,78.3,67.0,115.5,64.7,67.2,42.0,39.3,40.3,60.5,55.75060643564357,37.2,35.6,57.9,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
41,36070.0,Buick,Cascada,2019,2,4,"Transmission, 6-speed automatic, electronically controlled with overdrive",9.15,24.0,200.0,5500.0,207.0,,4.0,1.6,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.53,2.94,HiPer Strut,Compound Crank,12.841176470588236,12.841176470588236,P245/40R20,P245/40R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P245/40R20,RUA,Aluminum,Aluminum,Steel,3979.0,14.3,184.9,72.4,56.8,106.1,62.5,62.5,38.7,37.8,42.2,54.6,55.75060643564357,36.1,32.8,45.8,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
42,55800.0,Buick,Enclave,2019,4,7,"Transmission, 9-speed automatic",6.59,20.0,310.0,6800.0,266.0,2800.0,6.0,3.6,4.69,3.3,3.01,2.44,1.92,1.44,1.0,0.75,3.49,2.96,MacPherson Strut,5-Link,12.841176470588236,12.841176470588236,P255/55R20,P255/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/55R20,Compact,Aluminum,Aluminum,Steel,4685.0,22.0,204.3,78.8,69.9,120.9,67.3,67.0,39.0,41.2,41.2,62.4,59.1,38.000994923857874,38.9,61.7,57.7,0,1,0,0,0,0,0,1,0,1,0
43,30800.0,Buick,Encore,2019,4,5,"Transmission, 6-speed automatic, electronically-controlled with overdrive includes Driver Shift Control",9.43,27.0,138.0,4900.0,148.0,1850.0,4.0,3.067841409691629,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.53,2.94,Independent MacPherson Strut,Torsion Beam,12.841176470588236,12.841176470588236,P215/55R18,P215/55R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P215/55R18,Compact,Aluminum,Aluminum,Steel,3358.0,14.0,168.41,69.85,65.26,100.6,60.62,60.62,36.7,39.58,40.82,54.18,51.65,38.78,35.75,52.55,50.08,0,1,0,0,0,0,0,1,0,1,0
44,37550.0,Buick,Envision,2019,4,5,"Transmission, 6-speed automatic, electronically-controlled with Driver Shift Control",8.12,24.0,197.0,6300.0,192.0,4400.0,4.0,2.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.5,3.36,MacPherson Strut,- TBD -,12.841176470588236,12.841176470588236,P225/60R18,P225/60R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P225/60R18,Compact,Aluminum,Aluminum,Steel,3929.0,17.3,183.7,72.4,66.8,108.3,62.0,62.0,36.4,40.0,40.9,57.0,54.4,38.5,37.5,55.8,53.1,0,1,0,0,0,0,0,1,0,1,0
45,47070.0,Buick,Lacrosse,2019,4,5,"Transmission, 9-speed automatic",5.68,29.0,310.0,6800.0,268.0,5200.0,6.0,3.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.9,3.36,MacPherson Strut,Multi-Link,12.841176470588236,12.841176470588236,P245/45R19,P245/45R19,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P245/45R19,T125/70R17,Aluminum,Aluminum,Steel,3840.0,15.8,197.5,73.5,57.5,114.4,62.9,63.1,38.0,38.4,42.0,57.7,54.8,37.2,38.0,56.6,55.1,0,1,0,0,0,0,0,1,0,1,0
46,35270.0,Buick,Regal Sportback,2019,4,5,"Transmission, 9-speed automatic",7.54,24.0,250.0,5400.0,260.0,,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.89,3.36,MacPherson Strut,4-Link,12.841176470588236,12.841176470588236,245/40R19,245/40R19,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,245/40R19,T125/70R17,Aluminum,Aluminum,Steel,3840.0,16.3,192.9,73.3,57.3,111.4,62.8,63.0,38.32634877384196,38.8,42.1,56.9,55.2,37.4,36.9,55.4,54.1,0,0,1,0,0,0,0,1,0,1,0
47,29070.0,Buick,Regal TourX,2019,4,5,"Transmission, 8-speed automatic",6.5,24.0,250.0,5400.0,295.0,,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.08,3.36,MacPherson Strut,5-Link,12.841176470588236,12.841176470588236,P235/50R18,P235/50R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/50R18,,Aluminum,Aluminum,,3708.0,16.3,196.3,73.3,58.4,111.4,62.8,63.0,40.0,38.8,42.1,56.9,55.2,39.6,36.9,55.4,54.1,0,1,0,0,0,0,0,1,0,1,0
48,41395.0,Cadillac,ATS Coupe,2019,2,4,"Transmission, 8-speed automatic",5.74,25.0,272.0,5500.0,295.0,3000.0,4.0,2.0,4.62,3.04,2.07,1.66,1.26,1.0,0.85,0.66,3.27,3.93,MacPherson Strut,Five-Link,12.841176470588236,12.841176470588236,P225/40R18,P255/35R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/35R18,,Aluminum,Aluminum,,3418.0,16.0,183.6,72.5,54.8,109.3,60.3,61.7,38.05,37.6,42.3,54.1,54.1,35.1,33.5,51.1,44.5,0,1,0,0,0,0,0,1,0,1,0
49,67795.0,Cadillac,ATS-V Coupe,2019,2,4,"Transmission, 6-speed manual (Upgradeable to (M5U) 8-speed automatic transmission.)",4.05,19.0,464.0,5850.0,445.0,3500.0,6.0,3.6,3.01,2.07,1.43,1.0,0.84,0.57,0.77,0.66,3.73,3.28,MacPherson Strut,Independent Five-Link,12.841176470588236,12.841176470588236,P255/35ZR18,P275/35ZR18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/35ZR18,,Aluminum,Aluminum,,3803.0,16.0,184.7,72.5,54.5,109.3,60.5,61.4,38.38,37.6,42.3,54.1,54.1,35.1,33.5,51.1,44.5,0,0,0,1,0,0,0,1,0,1,0
50,50495.0,Cadillac,CT6,2019,4,5,"Transmission, 10-speed automatic",7.26,21.0,237.0,,242.53,,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,Independent,12.841176470588236,12.841176470588236,P235/50R18,P235/50R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/50R18,T135/70R18,Aluminum,Aluminum,- TBD -,3820.0,19.5,204.1,74.0,58.0,122.4,63.4,64.0,38.32634877384196,40.2,46.4,58.3,55.9,38.06,40.4,56.2,53.5,0,0,0,1,0,0,0,1,0,1,0
51,48995.0,Cadillac,CTS,2019,4,5,"Transmission, 8-speed automatic",6.3,25.0,268.0,5600.0,295.0,,4.0,2.0,4.62,3.04,2.07,1.66,1.26,1.0,0.85,0.66,3.27,3.93,MacPherson Strut,Independent Multi-Link,12.841176470588236,12.841176470588236,P245/45R17,P245/45R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P245/45R17,,Aluminum,Aluminum,,3814.0,19.0,195.5,72.2,57.2,114.6,61.4,61.7,37.1,40.4,45.7,56.9,53.8,37.5,35.4,54.8,53.3,0,1,0,0,0,0,0,1,0,1,0
52,86995.0,Cadillac,CTS-V,2019,4,5,"Transmission, 8-speed automatic",3.64,16.0,640.0,6400.0,630.0,3600.0,8.0,6.2,4.56,2.97,2.08,1.69,1.27,1.0,0.85,0.65,2.85,3.82,MacPherson Strut,Independent Multi-Link,12.841176470588236,12.841176470588236,P265/35R19,P295/30ZR19,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P295/30ZR19,,Aluminum,Aluminum,,4141.0,19.0,197.6,72.2,57.2,114.6,62.1,61.2,40.3,40.4,45.7,56.9,53.8,37.5,35.4,54.8,53.3,0,0,0,1,0,0,0,1,0,1,0
53,80795.0,Cadillac,Escalade,2019,4,7,"Transmission, 10-speed automatic electronically controlled with overdrive, tow/haul mode and tap up/tap down shifting",5.03,17.0,420.0,5600.0,460.0,4100.0,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,5-Link,12.841176470588236,12.841176470588236,P285/45R22,P285/45R22,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P285/45R22,P265/70R17,Aluminum,Aluminum,Steel,4314.0,26.0,198.08,80.5,74.4,116.0,62.57762002042901,62.647875383043925,39.0,39.7,45.3,64.9,60.9,38.7,39.0,64.4,60.2,0,0,0,1,0,0,0,1,0,1,0
54,83795.0,Cadillac,Escalade ESV,2019,4,7,"Transmission, 10-speed automatic electronically controlled with overdrive, tow/haul mode and tap up/tap down shifting",5.03,17.0,420.0,5600.0,460.0,4100.0,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,5-Link,12.841176470588236,12.841176470588236,P285/45R22,P285/45R22,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P285/45R22,P265/70R17,Aluminum,Aluminum,Steel,4297.53,31.0,197.71,80.5,74.0,130.0,62.57762002042901,62.647875383043925,43.0,39.7,45.3,64.9,60.9,39.1,39.7,64.4,60.2,0,0,0,1,0,0,0,1,0,1,0
55,37295.0,Cadillac,XT4,2019,4,5,"Transmission, 9-speed automatic electronically-controlled",6.96,26.0,237.0,5000.0,258.0,,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,MacPherson Strut,Multi-Link,12.841176470588236,12.841176470588236,P235/60R18,P235/60R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/60R18,T145/70R17,Aluminum,Aluminum,Steel,3847.0,16.3,181.06,76.65,62.47808970099668,109.4,63.23,63.11,38.0,39.37,40.39,57.0,54.53,38.3,39.53,55.1,49.84,0,1,0,0,0,0,0,1,0,1,0
56,50995.0,Cadillac,XT5,2019,4,5,"Transmission, 8-speed automatic",6.14,22.0,310.0,6600.0,271.0,5000.0,6.0,3.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,- TBD -,- TBD -,12.841176470588236,12.841176470588236,P235/65R18,P235/65R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/65R18,,Aluminum,Aluminum,- TBD -,4257.0,21.7,189.5,75.0,66.0,112.5,64.4,64.4,38.32634877384196,38.4,41.2,58.3,56.0,36.0,39.5,56.2,54.7,0,1,0,0,0,0,0,1,0,1,0
57,50595.0,Cadillac,XTS,2019,4,5,"Transmission, 6-speed automatic",6.75,22.0,304.0,6800.0,264.0,5300.0,6.0,3.6,4.48,2.87,1.84,1.41,1.0,0.74,0.77,0.66,2.39,2.88,MacPherson Strut,Linked H-Arm,12.841176470588236,12.841176470588236,P235/55R18,P235/55R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/55R18,P235/55R18,Aluminum,Aluminum,Aluminum,4028.0,19.0,200.9,72.91,59.4,111.7,62.28,62.48,38.7,40.08,45.83,57.87,55.12,37.8,40.0,56.34,54.29,0,0,1,0,0,0,0,1,0,1,0
58,36620.0,Chevrolet,Bolt EV,2019,4,5,,7.71,119.0,200.0,,266.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,7.05,3.36,Independent,Semi-Independent,12.841176470588236,12.841176470588236,P215/50R17,P215/50R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P215/50R17,,Aluminum,Aluminum,,3563.0,18.463162393162396,164.0,69.5,62.8,102.4,59.1,59.1,35.4,39.7,41.6,54.6,51.6,37.9,36.5,52.8,50.8,0,0,1,0,0,1,0,0,0,1,0
59,37000.0,Chevrolet,Camaro,2019,2,4,"Differential, limited slip (Included and only available with (MN6) 6-speed manual transmission.)",5.08,25.0,335.0,6800.0,284.0,5300.0,6.0,3.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,MacPherson Strut,Multi-Link,12.841176470588236,12.841176470588236,245/50R18,245/50R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,245/50R18,,Aluminum,Aluminum,,3715.0,18.463162393162396,188.3,74.7,52.9,110.7,62.5,63.7,38.32634877384196,38.4,43.9,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
60,29500.0,Chevrolet,Colorado,2019,4,5,"Transmission, 6-speed automatic, HMD, 6L50 (Standard on Crew Cab Short Box models. Requires (LCV) 2.5L I4 engine or (LWN) 2.8L Duramax Turbo-Diesel engine. Available on Crew Cab Long Box models.)",7.71,19.0,200.0,6300.0,191.0,4400.0,4.0,2.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,Multi-Leaf,12.841176470588236,12.841176470588236,P255/65R17,P255/65R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/65R17,T175/80R18,Aluminum,Aluminum,Aluminum,4161.62,21.0,194.65,74.3,70.7,128.3,62.57762002042901,62.647875383043925,41.3,41.4,45.0,57.5,55.0,38.3,35.8,56.2,53.3,0,0,0,1,0,0,0,1,0,1,0
61,69495.0,Chevrolet,Corvette,2019,2,2,"Transmission, 7-speed manual with Active Rev Matching with Z51 performance ratios",3.82,19.0,460.0,6000.0,465.0,4600.0,8.0,6.2,2.97,2.07,1.43,1.0,0.71,0.57,0.48,0.66,3.42,2.9,Short/Long Arm,Short/Long Arm,12.841176470588236,12.841176470588236,P285/30ZR19,P335/25ZR20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P335/25ZR20,,Aluminum,Aluminum,,3487.0,18.5,177.9,77.4,48.7,106.7,63.5,62.5,37.7,37.9,43.0,55.2,53.7,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
62,26120.0,Chevrolet,Cruze,2019,4,5,"Transmission, 9-speed automatic",8.47,32.0,137.0,,156.29,,4.0,1.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.17,3.36,MacPherson Strut,Compound Crank,12.841176470588236,12.841176470588236,205/55R16,205/55R16,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,205/55R16,T115/70R16,Aluminum,Aluminum,Steel,3626.24,13.5,175.3,70.5,57.7,106.3,62.57762002042901,62.647875383043925,38.32634877384196,38.9,42.0,54.9,53.2,37.8,36.1,53.2,51.9,0,0,1,0,0,0,0,1,0,1,0
63,27500.0,Chevrolet,Equinox,2019,4,5,"Transmission, 6-speed automatic, electronically-controlled with overdrive includes Driver Shift Control",8.25,24.295010845986983,170.0,5600.0,203.0,,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.87,3.36,MacPherson Strut,Multi-Link,12.841176470588236,12.841176470588236,P225/65R17,P225/65R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P225/65R17,T135/70R16,Aluminum,Aluminum,Steel,3465.0,15.6,183.1,72.6,65.4,107.3,62.2,62.2,37.4,40.0,40.9,57.2,54.2,38.5,39.7,55.5,51.7,0,1,0,0,0,0,0,1,0,1,0
64,34900.0,Chevrolet,Express Passenger,2019,3,12,"Transmission, 8-speed automatic, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking (Requires (LV1) 4.3L V6 SIDI engine or (LWN) 2.8L Duramax Turbo-Diesel engine.)",6.78,24.295010845986983,276.0,5200.0,298.0,3900.0,6.0,4.3,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Coil Spring,Hypoid Drive,12.841176470588236,12.841176470588236,LT245/75R16E,LT245/75R16E,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,LT245/75R16E,LT245/75R16E,Steel,Steel,Steel,4705.25,31.0,206.89,79.2,83.9,135.0,62.57762002042901,62.647875383043925,49.2,39.8,41.3,68.8,65.5,38.4,36.3,68.6,68.6,0,0,0,1,0,0,0,1,0,1,0
65,28020.0,Chevrolet,Impala,2019,4,5,"Transmission, 6-speed automatic (Included and only available with (LCV) 2.5L engine.)",7.74,24.295010845986983,197.0,6300.0,191.0,4400.0,4.0,2.5,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.23,2.94,MacPherson Strut,Multi-Link,12.841176470588236,12.841176470588236,P235/50R18,P235/50R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/50R18,T125/70R17,Steel,Steel,Steel,3675.66,18.5,201.3,73.0,58.9,111.7,62.2,62.0,38.8,39.9,45.8,57.9,54.9,37.4,39.8,56.9,54.1,0,0,1,0,0,0,0,1,0,1,0
66,28070.0,Chevrolet,Malibu,2019,4,5,,8.66,24.295010845986983,122.0,5000.0,129.0,4750.0,4.0,1.8,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.64,3.36,MacPherson Strut,Four-Link,12.841176470588236,12.841176470588236,P225/55R17,P225/55R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P225/55R17,,Aluminum,Aluminum,,3366.0,13.0,194.2,73.0,57.3,111.4,62.6,62.5,37.0,39.1,41.5,58.5,54.1,37.5,38.1,57.1,53.4,0,0,1,0,0,0,0,1,0,1,0
67,37000.0,Chevrolet,Silverado 1500,2019,4,6,"Transmission, 6-speed automatic, electronically controlled",6.67,24.295010845986983,285.0,5300.0,305.0,3900.0,6.0,4.3,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,- TBD -,- TBD -,12.841176470588236,12.841176470588236,P275/60R20,P275/60R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/60R20,P255/80R17SL,Aluminum,Aluminum,,4358.89,24.0,199.09,81.24,75.49,147.43,62.57762002042901,62.647875383043925,46.9,43.03,44.53,66.02,61.18,40.12,43.4,65.16,60.24,0,0,0,1,0,0,0,1,0,1,0
68,39200.0,Chevrolet,Silverado 1500 LD,2019,4,6,"Transmission, 6-speed automatic, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking",5.82,17.0,355.0,5600.0,383.0,4100.0,8.0,5.3,4.03,2.36,1.53,1.15,0.85,0.67,0.77,0.66,3.8,3.06,Independent,2-Stage Multi-Leaf,12.841176470588236,12.841176470588236,P255/70R17,P255/70R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/70R17,P255/70R17,Aluminum,Aluminum,Steel,4292.18,26.0,197.59,80.0,73.87,143.5,62.57762002042901,62.647875383043925,46.9,42.8,45.27,65.93,60.73,38.67,34.63,65.8,60.23,0,0,0,1,0,0,0,1,0,1,0
69,55700.0,Chevrolet,Silverado 2500HD,2019,4,5,"Transmission, 6-speed automatic, heavy-duty, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking (Requires (L96) Vortec 6.0L V8 SFI engine or (LC8) 6.0L V8 SFI Gaseous CNG/LPG capable engine.)",5.76,24.295010845986983,360.0,5400.0,380.0,4200.0,8.0,6.0,4.03,2.36,1.53,1.15,0.85,0.67,0.77,0.66,3.8,3.06,Independent,Multi-Leaf,12.841176470588236,12.841176470588236,LT265/60R20E,LT265/60R20E,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,LT265/60R20E,LT245/75R17E,Aluminum,Aluminum,Steel,4473.38,36.0,201.67,80.51,78.27,153.7,62.57762002042901,62.647875383043925,51.5,42.8,45.27,64.84,60.73,40.5,40.93,64.33,60.24,0,0,0,1,0,0,0,1,0,1,0
70,15420.0,Chevrolet,Sonic,2019,4,5,"Transmission, 6-speed manual",8.64,24.295010845986983,138.0,4900.0,148.0,1850.0,4.0,1.4,3.82,2.05,1.3,0.96,0.74,0.61,0.77,0.66,3.65,3.55,MacPherson Strut,Semi-Independent Torsion Beam,12.841176470588236,12.841176470588236,P195/65R15,P195/65R15,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P195/65R15,T115/70R16,Steel,Steel,- TBD -,2796.0,12.2,173.9,68.3,59.7,99.4,59.4,59.4,34.5,38.7,41.8,53.4,51.4,37.8,34.6,53.0,51.6,0,0,1,0,0,0,0,1,0,0,1
71,16220.0,Chevrolet,Spark,2019,4,4,"Transmission, 5-speed manual",9.54,32.0,98.0,6200.0,94.0,4400.0,4.0,1.4,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.91,3.36,MacPherson Strut,Compound Crank,12.841176470588236,12.841176470588236,P185/55R15,P185/55R15,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P185/55R15,T105/70D14,Aluminum,Aluminum,Steel,2266.0,9.2,143.1,62.8,58.76,93.9,54.5,54.5,33.8,39.0,41.7,50.8,48.2,37.0,33.0,49.8,48.0,0,0,1,0,0,0,0,1,0,0,1
72,50600.0,Chevrolet,Suburban,2019,4,8,"Transmission, 6-speed automatic, electronically controlled with overdrive and tow/haul mode",5.82,18.0,355.0,5600.0,383.0,4100.0,8.0,5.3,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,Multi-Link,12.841176470588236,12.841176470588236,P265/65R18,P265/65R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P265/65R18,P265/70R17,Aluminum,Aluminum,Steel,4314.0,31.0,198.08,80.5,74.4,130.0,62.57762002042901,62.647875383043925,43.0,42.8,45.3,64.8,60.8,39.1,39.7,65.1,60.3,0,0,0,1,0,0,0,1,0,1,0
73,47900.0,Chevrolet,Tahoe,2019,4,8,"Transmission, 6-speed automatic, electronically controlled with overdrive and tow/haul mode",5.82,18.0,355.0,5600.0,383.0,4100.0,8.0,5.3,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,Multi-Link,12.841176470588236,12.841176470588236,P265/65R18,P265/65R18,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P265/65R18,P265/70R17,Aluminum,Aluminum,Steel,4314.0,26.0,198.08,80.5,74.4,116.0,62.57762002042901,62.647875383043925,39.0,42.8,45.3,64.8,60.8,38.7,39.0,65.1,60.3,0,0,0,1,0,0,0,1,0,1,0
74,53000.0,Chevrolet,Traverse,2019,4,7,"Transmission, 9-speed automatic",6.37,24.295010845986983,310.0,6800.0,266.0,2800.0,6.0,3.6,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.49,3.36,,,12.841176470588236,12.841176470588236,P255/55R20,P255/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P255/55R20,Compact,Aluminum,Aluminum,Steel,4161.62,21.7,204.3,78.6,70.7,120.9,67.3,67.0,39.0,39.6,41.0,62.1,58.1,39.0,38.4,62.2,56.9,0,1,0,0,0,0,0,1,0,1,0
75,22800.0,Chevrolet,Trax,2019,4,5,"Transmission, 6-speed automatic",9.11,24.295010845986983,138.0,4900.0,148.0,1850.0,4.0,1.4,4.58,2.96,1.91,1.45,1.0,0.75,0.77,0.66,3.53,2.94,MacPherson Strut,Torsion Beam,12.841176470588236,12.841176470588236,P205/70R16,P205/70R16,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P205/70R16,Compact,Steel,Steel,Steel,3208.0,14.0,167.2,69.9,65.2,100.6,60.6,60.6,36.7,39.6,40.8,54.1,51.7,38.8,35.7,52.8,50.7,0,1,0,0,0,0,0,1,0,1,0
76,38120.0,Chevrolet,Volt,2019,4,5,,8.33,24.295010845986983,149.0,,294.0,,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,2.64,3.36,MacPherson Strut,Compound Crank,12.841176470588236,12.841176470588236,P215/50R17,P215/50R17,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P215/50R17,,Aluminum,Aluminum,,3543.0,8.9,180.4,71.2,56.4,106.1,60.6,61.8,36.4,37.8,42.1,56.5,53.7,35.8,34.7,53.2,51.3,0,0,1,0,0,0,0,1,0,1,0
77,41095.0,Chrysler,300,2019,4,5,Transmission: 8-Speed Automatic 8HP70,5.81,19.0,363.0,5200.0,394.0,4200.0,8.0,5.7,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,2.62,3.29,Short And Long Arm,Multi-Link,13.6,12.6,P245/45VR20,P245/45VR20,20.0,20.0,8.0,8.0,P245/45VR20,Compact,Aluminum,Aluminum,Steel,4380.0,18.5,198.6,75.0,58.7,120.2,63.4,63.8,38.9,38.6,41.8,59.5,56.2,37.9,40.1,57.7,56.1,0,0,0,1,0,0,0,1,0,1,0
